日期\时间,00:10:00,00:20:00,00:30:00,00:40:00,00:50:00,01:00:00,01:10:00,01:20:00,01:30:00,01:40:00,01:50:00,02:00:00,02:10:00,02:20:00,02:30:00,02:40:00,02:50:00,03:00:00,03:10:00,03:20:00,03:30:00,03:40:00,03:50:00,04:00:00,04:10:00,04:20:00,04:30:00,04:40:00,04:50:00,05:00:00,05:10:00,05:20:00,05:30:00,05:40:00,05:50:00,06:00:00,06:10:00,06:20:00,06:30:00,06:40:00,06:50:00,07:00:00,07:10:00,07:20:00,07:30:00,07:40:00,07:50:00,08:00:00,08:10:00,08:20:00,08:30:00,08:40:00,08:50:00,09:00:00,09:10:00,09:20:00,09:30:00,09:40:00,09:50:00,10:00:00,10:10:00,10:20:00,10:30:00,10:40:00,10:50:00,11:00:00,11:10:00,11:20:00,11:30:00,11:40:00,11:50:00,12:00:00,12:10:00,12:20:00,12:30:00,12:40:00,12:50:00,13:00:00,13:10:00,13:20:00,13:30:00,13:40:00,13:50:00,14:00:00,14:10:00,14:20:00,14:30:00,14:40:00,14:50:00,15:00:00,15:10:00,15:20:00,15:30:00,15:40:00,15:50:00,16:00:00,16:10:00,16:20:00,16:30:00,16:40:00,16:50:00,17:00:00,17:10:00,17:20:00,17:30:00,17:40:00,17:50:00,18:00:00,18:10:00,18:20:00,18:30:00,18:40:00,18:50:00,19:00:00,19:10:00,19:20:00,19:30:00,19:40:00,19:50:00,20:00:00,20:10:00,20:20:00,20:30:00,20:40:00,20:50:00,21:00:00,21:10:00,21:20:00,21:30:00,21:40:00,21:50:00,22:00:00,22:10:00,22:20:00,22:30:00,22:40:00,22:50:00,23:00:00,23:10:00,23:20:00,23:30:00,23:40:00,23:50:00,0:00+1
2025-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0121,0.0,0,0.1692,0.0,0,2.3561,0.0,0.0,77.3937,246.2674,463.3875,662.1242,893.1982,1163.775,1423.8003,1687.1511,1959.075,2212.6837,2401.1994,2631.7875,3069.2034,3481.68,3710.85,3824.2362,4081.6272,4465.95,4711.2161,4845.6644,4925.475,4987.787,5180.7395,5464.7625,5656.9281,5860.5187,6153.675,6512.1813,6894.9081,7172.0625,7233.8074,7380.8416,7758.525,8226.27,8544.6064,8662.8,8690.5763,8548.5805,8370.0375,8429.2465,8522.6927,8473.425,8345.047,8536.251,8810.3625,8522.5116,8237.1152,8193.15,8097.4212,8058.7027,8021.775,7775.7533,7558.2012,7385.7375,7022.3875,6570.0125,6310.7625,6413.7653,6262.7153,5844.8625,5708.0013,5462.0822,5012.5875,4712.5667,4547.6729,4349.175,3969.5419,3564.5179,3184.65,2768.9053,2522.5636,2402.85,2137.9068,1804.9169,1545.75,1417.6345,1251.496,1005.1875,790.8392,604.9447,415.9125,214.1824,64.7227,0.0,0.0,1.9162,0,0.0,0.1376,0,0.0,0.0099,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0119,0.0,0,0.1652,0.0,0,2.3008,0.0,0.0,75.102,237.422,459.75,691.9659,933.0094,1178.925,1415.884,1653.8054,1932.4875,2273.8114,2539.706,2706.6375,2888.088,3124.0648,3380.0625,3595.8962,3823.6026,4079.475,4319.2435,4515.7031,4686.0,4860.806,4974.2334,5091.6375,5366.9396,5687.853,5937.375,6064.8922,6044.561,6160.9875,6722.9152,6958.3457,6789.3,6913.4324,7258.5104,7499.325,7399.2085,7257.8068,7114.8375,6796.5659,6821.536,7154.7375,7268.9039,7559.4005,7928.0625,7842.88,7923.5755,8135.55,7817.2474,7569.379,7610.8875,7568.0285,7515.1967,7368.525,6886.8631,6310.1961,5955.675,5932.3814,5731.6432,5369.475,5312.7267,5142.513,4788.7875,4618.002,4444.8158,4238.3625,4166.5384,4007.4424,3671.325,3287.7542,2930.3066,2616.825,2323.3105,2016.3279,1688.325,1371.7923,1143.5982,987.9,809.9183,612.4526,408.525,207.447,63.1328,0.0,0.0,1.881,0,0.0,0.1351,0,0.0,0.0097,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.009,0.0,0,0.1257,0.0,0,1.7513,0.0,0.0,62.4375,221.1556,445.3875,660.4972,881.2738,1128.15,1415.6478,1798.8465,2216.4375,2526.9746,2775.3569,3054.8625,3402.9481,3645.7814,3866.1,4290.3359,4507.2667,4515.0375,4733.115,4985.0843,5111.1375,5166.4005,5365.6486,5674.425,5875.0099,6147.7129,6367.3125,6232.477,6338.7107,6793.5375,7088.1753,7123.6178,7099.9875,7308.3905,7649.6567,7948.275,8091.5267,8124.3467,8123.925,8188.7266,8510.8809,8872.725,8821.174,8677.4654,8571.5625,8356.5501,8321.5572,8529.9,8701.1052,8552.3962,8178.0375,7933.4835,7728.9335,7485.375,7232.1753,6933.5289,6675.8625,6583.5148,6383.9978,5958.2625,5464.5411,5142.3572,4996.1625,4826.6556,4625.7856,4341.825,3906.2249,3549.4365,3332.625,3097.8839,2794.3709,2470.4625,2222.479,2055.7778,1868.1,1540.8103,1219.779,971.7375,738.282,542.7343,373.725,189.9544,54.7586,0.0,0.0,1.5614,0,0.0,0.1121,0,0.0,0.008,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0066,0.0,0,0.0913,0.0,0,1.2711,0.0,0.0,51.4267,207.366,433.5375,632.0094,826.4055,1049.85,1302.1412,1540.3017,1775.25,2055.6082,2325.7041,2555.175,2776.9045,3064.0217,3399.6,3715.7102,4126.6858,4522.65,4636.5359,4654.2135,4837.2,5304.7475,5783.2935,6219.7875,6730.5478,6867.7438,6754.6875,6939.1765,6847.9609,6614.3625,6988.1645,7247.9278,7242.7125,7574.8911,8061.8913,8286.0,7986.356,7626.0281,7454.1375,7369.7712,7449.11,7731.9,8118.5491,8307.6194,8296.2,8326.929,8244.7945,8073.0,8006.6463,7819.5332,7561.9875,7559.4095,7695.5964,7691.5875,7358.4079,7043.6386,6867.9375,6609.7571,6139.6605,5686.6875,5602.4085,5429.2637,5110.0875,5032.4951,4949.0817,4700.2875,4374.8282,4040.0195,3721.9875,3407.539,3062.0865,2729.325,2486.4087,2217.6656,1904.1,1637.5615,1372.9836,1095.2625,844.1757,615.987,398.4375,194.7858,56.0573,0.0,0.0,1.6004,0,0.0,0.1149,0,0.0,0.0082,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0065,0.0,0,0.0898,0.0,0,1.2513,0.0,0.0,47.2615,178.7114,376.0125,579.509,799.6287,1043.2125,1297.899,1560.7355,1812.8625,2042.0883,2331.7323,2671.9875,2958.3569,3177.7024,3370.3875,3590.5395,3832.8856,4146.225,4588.0746,4983.3493,5314.2375,5676.6242,5778.3632,5726.625,5950.3668,6183.1732,6258.675,6335.6541,6734.3567,7319.475,7607.6185,7693.3106,7794.7125,8048.7673,8368.7173,8524.425,8312.2148,7985.1936,7910.775,8209.1188,8060.9982,7463.775,7255.4424,7422.7746,7545.1875,7262.5515,7157.0239,7331.1,7313.4336,7209.4374,7348.1625,7864.6406,7878.3271,7317.975,6975.9731,6840.5519,6623.7,6139.8311,5842.7834,5793.675,5602.4008,5282.9997,4864.2,4343.4962,3951.8465,3722.3625,3495.697,3362.2026,3264.1125,3010.752,2725.7421,2441.7375,2078.8728,1786.7242,1591.725,1375.81,1169.6177,977.625,759.4598,554.3255,367.4625,174.0005,43.8064,0.0,0.0,1.1021,0,0.0,0.0791,0,0.0,0.0057,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0066,0.0,0,0.0919,0.0,0,1.2806,0.0,0.0,44.5921,154.1181,321.5625,518.7135,743.1587,981.2625,1211.6597,1452.9826,1711.35,1977.0632,2267.6348,2599.5,2969.8239,3331.7717,3640.35,3898.1825,4237.0691,4587.0,4796.053,5287.2527,5873.2875,5914.3994,5957.2631,6162.825,6164.6548,6234.0596,6459.9,6639.3243,6797.2434,6944.925,7027.0361,7026.5468,7096.3125,7386.3079,7426.3986,7258.1625,7462.778,8091.751,8735.8125,8876.3014,8829.9247,8873.175,8928.7562,8546.9962,7925.925,7761.6261,7797.4687,7693.35,7325.634,6793.4228,6434.8125,6542.1121,6519.4113,6350.325,6551.4192,6584.788,6281.2125,6025.2434,5854.591,5773.0125,5766.1754,5530.9631,5209.7625,5254.3789,5292.7165,5010.6,4434.6921,3867.8744,3479.775,3216.1348,2931.3943,2615.625,2366.0638,2089.3393,1774.3875,1510.6355,1265.1117,1026.15,818.7218,603.1417,373.0125,172.5753,46.7135,0.0,0.0,1.2678,0,0.0,0.091,0,0.0,0.0065,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0031,0.0,0,0.0426,0.0,0,0.5931,0.0,0.0,30.6392,148.7171,349.725,566.4423,766.823,985.2375,1267.887,1489.4401,1674.7875,1958.7831,2153.781,2275.35,2546.2802,2878.279,3190.95,3499.286,3840.6846,4168.1625,4385.4439,4557.8852,4855.3125,5371.425,5669.5489,5781.9,6152.0857,6483.1686,6800.5125,7396.9104,7618.5192,7476.15,7630.6123,7738.7687,7740.375,7939.7133,7945.1294,7670.6625,7468.0555,7487.2723,7595.4375,7569.8983,7719.8453,8096.85,8427.555,8705.198,8857.6875,8776.1191,8731.5089,8681.4375,8310.3779,7842.9955,7483.6125,7273.2079,7229.7756,7158.1125,6785.5357,6359.5927,6108.15,6027.2492,5811.1983,5476.8,5313.5684,5125.466,4787.0625,4377.1177,4006.8474,3818.325,3859.3789,3723.6548,3400.575,3232.0048,2948.0949,2504.85,2172.3083,1938.5867,1705.1625,1407.541,1159.3862,989.475,810.3768,589.8243,350.85,152.699,37.2897,0.0,0.0,0.9143,0,0.0,0.0656,0,0.0,0.0047,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0025,0.0,0,0.0342,0.0,0,0.476,0.0,0.0,28.7857,152.0956,371.625,619.3326,852.7408,1074.15,1318.9266,1604.0678,1932.15,2280.043,2566.0397,2843.8125,3231.5576,3521.3582,3774.1875,4247.8065,4598.93,4786.575,5120.7602,5492.8646,5754.7875,5880.95,6047.9572,6320.25,6600.29,6796.207,6951.975,7193.5085,7448.1357,7688.55,7871.5456,7547.2657,7137.4125,7572.1095,7960.9357,7923.5625,7956.6552,8155.4665,8375.625,8415.8113,8362.0921,8396.3625,8561.2113,8289.0882,7709.6625,7526.9177,7363.6419,7053.375,6881.8512,6962.738,6922.725,6324.0667,6169.3902,6548.175,6562.3719,6455.7915,6310.725,5891.8618,5524.5252,5381.8125,5302.4005,4997.9166,4625.4,4560.6679,4200.6917,3640.425,3593.7742,3489.2385,3114.8625,2831.5692,2536.2403,2222.8125,2046.215,1924.8608,1764.75,1539.0805,1291.232,1035.0,757.6605,523.181,333.6,141.6502,25.1572,0.0,0.0,0.3527,0,0.0,0.0253,0,0.0,0.0018,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0017,0.0,0,0.0243,0.0,0,0.3384,0.0,0.0,24.7579,141.5163,354.1875,600.2734,854.1327,1094.8875,1319.657,1612.8549,1948.3125,2217.1048,2502.7111,2791.9125,2999.1407,3317.7063,3631.3125,3630.2157,3734.1657,4084.1625,4451.1119,4966.7337,5402.025,5358.2215,5543.5836,6081.6375,6400.4561,6599.4705,6663.45,6460.0856,6525.6187,6856.125,6908.9629,6823.6307,6803.25,6932.0667,7270.1158,7699.9875,8005.2911,8255.3376,8388.3,8238.9787,8041.4754,8017.125,8198.5478,8334.6613,8373.1125,8441.5951,8331.3552,8131.95,8130.7333,7894.4005,7479.6375,7397.649,7296.6503,6976.9875,6648.0007,6627.9049,6667.725,6230.7682,5957.4036,6033.3,5970.7992,5617.3998,5064.0375,4566.6249,4415.1475,4441.2375,4186.6763,3882.4593,3659.1375,3400.4157,3112.5045,2800.0875,2436.2763,2013.1074,1627.5,1402.9732,1178.8986,916.1625,723.0602,527.1406,304.4625,121.8661,23.8878,0.0,0.0,0.4267,0,0.0,0.0306,0,0.0,0.0022,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0039,0.0,0,0.0549,0.0,0.0,15.1428,109.3068,286.0875,486.5232,692.2991,893.4375,1100.8533,1410.3807,1731.0375,1885.6007,2169.8456,2673.9,3164.4554,3431.7214,3560.4375,3822.6052,4103.2621,4284.3,4393.2144,4642.5723,5052.75,5404.0583,5486.2981,5553.1125,6058.2451,6449.6594,6584.55,6850.4532,7105.5059,7343.5875,7710.1054,7870.9738,7733.775,7555.9617,7518.891,7387.2375,6850.8886,6819.5761,7247.0625,7217.6602,7356.1982,7714.875,7664.0504,7703.0993,7935.3375,7916.2237,7762.0083,7651.65,7652.7097,7726.0765,7776.825,7700.4663,7475.5663,7124.2125,6714.9611,6407.1834,6260.9625,6177.9716,5927.8334,5580.825,5435.2461,5377.5302,5309.475,5212.536,4913.5624,4533.7125,4366.0259,4074.6436,3635.55,3366.9485,3076.7144,2707.5375,2403.7093,2054.1761,1677.1125,1423.9166,1199.611,953.55,730.311,523.266,316.8,119.6076,13.3183,0.0,0.279,0.0,0,0.02,0.0,0,0.0014,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0032,0,0.0,0.0442,0,0.0,0.616,0.0,9.1718,107.3081,290.55,476.5872,668.9964,881.3625,1102.9975,1281.2559,1464.15,1763.6809,2103.9503,2365.0125,2497.6437,2708.4703,3030.375,3306.5648,3568.5036,3813.5625,4000.4557,4258.7297,4542.9,4686.1312,4896.9313,5164.0125,5328.2446,5868.8233,6644.4375,6970.9246,7111.0936,7212.075,7166.549,7272.8476,7464.4125,7412.2896,7593.8337,8120.1,8550.9558,8556.9874,8372.625,8528.627,8642.1774,8564.5125,8527.9815,8424.081,8230.6875,8050.7825,7794.8101,7641.675,7859.6994,7833.0652,7457.025,7223.9639,7076.8577,6915.375,6749.1845,6613.8011,6421.8,6071.2218,5892.8689,5821.725,5488.6323,5301.6607,5234.475,4845.4941,4544.5075,4398.9375,4048.428,3660.9995,3333.0,3001.8313,2799.456,2694.225,2488.4866,2180.5186,1858.65,1603.981,1320.0092,1005.525,762.2527,545.3664,321.6,119.7463,13.962,0.0,0.1924,0.0,0,0.0138,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0063,0,0.0,0.0875,0,0.0,1.2188,0.0,4.5387,107.672,321.4875,563.1036,780.4926,1003.35,1288.6706,1518.357,1695.2625,1950.9285,2269.5866,2597.55,2900.9763,3220.987,3583.35,3928.0103,4006.5386,3946.2375,4133.5251,4316.1247,4410.6375,4609.1737,4874.2199,5132.625,5313.1689,5272.6834,5351.25,6049.0593,6542.7863,6630.825,6850.9672,6893.1579,6839.1,7158.7485,7439.6134,7531.875,7662.701,7623.6845,7469.8125,7508.7584,7551.6729,7359.225,6899.164,6634.8101,6662.175,6671.2495,6689.3253,6833.3625,7110.6581,7118.4918,6998.925,7253.9336,7270.4767,6933.7875,6733.618,6458.4655,6105.0,5936.791,5730.4181,5450.9625,5299.8444,5170.0408,4974.75,4710.2062,4310.613,3897.9,3680.9305,3412.0409,3025.35,2707.0436,2459.2589,2242.1625,2024.9728,1784.6418,1518.15,1253.212,1062.3032,904.35,667.6992,451.0045,280.9875,98.8168,1.4175,0.0,1.4949,0.0,0,0.1073,0.0,0,0.0077,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0111,0,0.0,0.1548,0,0.0,2.1561,0.0,0.0,109.7118,345.375,602.5717,864.9704,1136.1,1409.0478,1650.9681,1906.275,2229.2586,2395.3984,2485.4625,2817.3493,3165.0331,3417.1875,3690.9936,3996.1596,4261.3125,4425.0551,4661.8026,4983.825,5238.1963,5490.6581,5700.3,5753.3026,5886.2674,6130.3125,6268.6589,6277.3089,6293.3625,6456.5728,6497.421,6469.6875,6632.9024,6407.5876,6030.0375,6388.2304,6882.1395,7122.675,7271.6301,7321.0328,7298.9625,7299.9136,7346.6807,7505.4,7796.8437,7832.7313,7604.325,7463.4722,7286.5751,7102.8375,7119.4902,7153.7499,7052.7375,6831.1586,6645.0247,6519.825,6349.8034,6160.6474,5984.55,5817.0793,5621.8124,5396.9625,5161.1525,4848.1164,4432.9125,3974.9176,3610.6398,3310.9125,2937.3834,2644.7004,2496.375,2373.1148,2101.0877,1745.5875,1530.0686,1314.3316,1033.6125,771.5217,529.2492,297.0375,93.297,0.0,0.0,1.793,0.0,0,0.1287,0.0,0,0.0092,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0129,0,0.0,0.1796,0,0.0,2.5013,0.0,0.0,82.7335,278.85,484.924,709.0509,945.45,1164.448,1402.721,1662.675,1900.9338,2101.3126,2370.675,2797.6281,2963.5163,2970.225,3331.01,3634.7304,3792.4875,4126.2,4375.3639,4495.9125,4723.9164,4954.141,5241.15,5747.9781,6096.8987,6273.6375,6604.7875,6793.13,6794.925,6880.58,6932.663,7081.0875,7529.0964,7433.868,6962.9625,7162.513,7514.2968,7647.4125,7769.3939,8164.9538,8521.3125,8261.5572,8153.9079,8372.25,8339.1301,8216.0108,8244.6,8451.7017,8485.024,8385.225,8438.0855,8013.6072,7375.4625,7486.3941,7623.3175,7305.7875,6720.5885,6023.7158,5498.3625,5366.5,5070.456,4642.3125,4611.1639,4384.6806,3887.85,3661.846,3500.5202,3301.9125,3186.3158,2973.203,2623.9125,2284.5271,1960.137,1652.175,1387.1285,1155.3987,932.1375,697.7436,475.6961,270.1875,79.2829,0.0,0.0,2.4162,0.0,0,0.1735,0.0,0,0.0125,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0011,0,0.0,0.016,0,0.0,0.2223,0,0.0,3.0963,0.0,0.0,70.7033,261.6,461.1641,694.7804,966.225,1235.7907,1503.6142,1758.525,2005.2197,2387.0186,2802.825,2990.0188,3148.0446,3388.0875,3608.825,3695.8683,3751.8375,3993.8436,4238.0685,4496.475,4965.6699,5395.6716,5614.2375,5690.5049,5872.7285,6093.75,6074.7702,6113.7727,6453.15,7034.7519,7429.6547,7494.1125,7456.2044,7523.432,7772.325,8096.2373,8162.5183,8036.0625,8059.1094,7899.2964,7661.55,7852.4107,8147.439,8149.3125,7745.8039,7384.7758,7334.2875,7482.8654,7487.4474,7256.8875,6979.3036,6733.5899,6544.9125,6393.9884,6183.1851,5959.875,5882.6018,5892.8442,5776.05,5344.0849,4903.0514,4627.3125,4464.7323,4471.0934,4466.3625,4135.4792,3680.0308,3304.0875,3042.0509,2774.2871,2486.2125,2259.7384,1999.9365,1696.1625,1439.3889,1207.6881,968.8875,718.6483,484.8923,270.75,72.7662,0.0,0.0,3.0637,0.0,0,0.22,0.0,0,0.0158,0.0,0,0.0011,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0015,0,0.0,0.0208,0,0.0,0.2902,0,0.0,4.0425,0.0,0.0,71.7095,304.6125,580.0529,889.4114,1218.1875,1532.0225,1835.1077,2136.75,2438.1361,2726.5642,2967.9,3154.501,3446.9532,3825.3375,4105.1789,4329.6209,4482.8625,4526.5157,4786.0392,5247.0375,5603.652,6090.5053,6578.6625,6676.3011,6919.4859,7302.225,7278.5648,7241.5858,7387.2375,7541.3838,7802.3569,8136.375,8351.9391,8441.6101,8324.325,7966.9117,7982.1054,8389.5375,8574.8061,8425.8289,8300.475,8675.571,9171.0247,9450.6375,9468.7681,9299.738,9158.6625,9202.3649,8932.2705,8423.9625,8274.8712,8221.0127,7962.0375,7499.1075,7265.6876,7225.8375,6937.7814,6626.0496,6413.9625,6162.0675,5782.6605,5349.6,5046.0122,4903.6865,4779.4875,4493.6481,4247.7271,4019.1375,3577.4425,3135.3765,2808.4875,2514.5297,2226.2695,1936.1625,1640.909,1340.335,1048.5375,783.9794,529.3883,279.3,65.598,0.0,0.0,3.6822,0.0,0,0.2644,0.0,0,0.019,0.0,0,0.0014,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0015,0,0.0,0.0204,0,0.0,0.2836,0,0.0,3.9495,0.0,0.0,65.5486,284.55,534.8222,778.6765,1023.9375,1299.1603,1602.8674,1932.225,2269.6658,2519.7816,2725.5375,3018.6198,3263.751,3479.5125,3812.0707,4044.8737,4238.6625,4679.8224,5089.8691,5368.4625,5695.5756,6075.145,6382.5,6526.0149,6849.1098,7320.0,7542.6323,7602.4422,7690.95,7870.4977,7795.0244,7695.5625,8157.5063,8508.7701,8687.8875,9233.5552,9400.1789,9131.3625,9114.4116,8961.6817,8740.7625,9011.3319,9369.9019,9374.025,8963.6004,8732.8571,8631.675,8112.1582,7822.9564,7927.8,7962.4617,8098.1612,8119.6125,7551.3739,7061.8692,6887.4,6669.8091,6552.2078,6410.4375,5923.4204,5557.012,5351.025,4892.8036,4455.755,4201.0125,4017.0468,3863.4354,3698.7,3468.7633,3159.2669,2811.75,2501.4484,2251.4337,1979.0625,1582.4633,1242.4842,1005.7125,749.2221,494.1983,262.5375,60.9212,0.0,0.0,3.6758,0.0,0,0.2639,0.0,0,0.0189,0.0,0,0.0014,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0014,0,0.0,0.0191,0,0.0,0.2662,0,0.0,3.7073,0.0,0.0,61.3832,263.175,494.1116,759.5349,1035.45,1276.7152,1567.0493,1888.125,2144.3345,2461.5846,2821.9875,3082.1142,3389.1105,3740.175,3984.6063,4272.1282,4667.175,5071.623,5395.8927,5720.7,6217.969,6759.3487,7148.0625,7282.195,7397.6666,7639.125,7946.9054,8155.6821,8281.2,8450.4069,8433.5886,8381.625,8686.4193,8844.3693,8770.65,8827.5193,8607.9816,8274.075,8499.7173,8943.5327,9253.3125,9335.3992,9142.8344,9052.425,9544.6295,9887.751,9785.3625,9598.6939,9351.4358,9049.8,8790.1956,8714.6909,8637.975,8203.2797,7709.7272,7393.0875,7248.1942,7226.7312,7191.225,6931.4362,6290.5592,5600.6625,5415.3519,5293.9806,4954.05,4531.1621,4180.5185,3941.7,3735.2716,3472.9412,3138.9375,2783.8858,2429.3975,2071.725,1701.8123,1357.3181,1059.4125,796.1478,537.8412,280.3875,63.6583,0.0,0.0,3.8249,0.0,0,0.2746,0.0,0,0.0197,0.0,0,0.0014,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0011,0,0.0,0.015,0,0.0,0.2087,0,0.0,2.9063,0.0,0.0,48.7752,223.9875,453.237,695.6587,946.0125,1222.6525,1515.1004,1801.65,2079.2351,2428.5327,2825.0625,3155.0034,3450.5276,3754.9875,4081.3105,4426.6364,4763.775,5066.8866,5391.9663,5673.0,5822.2595,6211.4736,6772.2375,7056.5669,7307.2913,7556.325,7589.1385,7744.3449,8047.65,8174.6741,8220.6808,8347.2375,8587.6581,8658.5646,8695.425,9089.6063,9292.2334,9112.725,8924.1228,8949.6737,9163.8375,9342.5452,9296.444,9070.0875,8898.8396,8878.9817,8832.6375,8507.0254,8280.9904,8318.475,8403.0786,8308.8619,8043.2625,7817.7643,7727.076,7688.25,7498.9667,7070.0992,6502.0125,6031.7668,5792.0241,5595.975,5133.9795,4752.6082,4534.7625,4223.0385,3917.226,3690.7875,3496.2666,3283.5532,2993.5875,2595.1462,2202.9782,1881.75,1603.8904,1321.2909,1020.075,725.5622,465.135,241.9875,55.4707,0.0,0.0,3.3391,0.0,0,0.2397,0.0,0,0.0172,0.0,0,0.0012,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0128,0,0.0,0.1777,0,0.0,2.4755,0.0,0.0,41.7188,195.45,402.3588,611.3777,838.8375,1129.2387,1374.0404,1575.0375,1857.5375,2242.9385,2711.7375,3196.9697,3509.424,3758.6625,4228.6186,4598.2859,4717.8375,4764.8351,4919.232,5288.8875,5814.1151,6067.7068,6127.9875,6501.8874,7027.7258,7451.625,7638.7324,7609.8783,7552.05,7660.9617,7670.2643,7550.625,7552.3038,7633.2879,7790.9625,8070.963,8262.7006,8458.8375,8913.74,9084.5013,8913.0375,8902.6442,9048.3346,9186.9375,9182.8621,9101.2465,8971.3125,8793.0329,8779.1595,8840.4,8660.3582,8431.214,8299.6875,8188.0542,7842.9997,7335.8625,6992.7013,6697.9802,6357.45,6042.3689,5924.1638,5765.475,5162.1535,4738.6945,4618.3125,4327.9122,4049.9902,3867.675,3624.3591,3294.1122,2955.1875,2698.7931,2400.1722,2023.875,1657.5919,1306.7315,985.6125,720.9485,467.4973,223.5375,47.1336,0.0,0.0,2.7896,0.0,0,0.2003,0.0,0,0.0144,0.0,0,0.001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
