日期,预报时刻,预报1小时,预报2小时,预报3小时,预报4小时,预报5小时,预报6小时,预报7小时,预报8小时,预报9小时,预报10小时,预报11小时,预报12小时,预报13小时,预报14小时,预报15小时,预报16小时,预报17小时,预报18小时,预报19小时,预报20小时,预报21小时,预报22小时,预报23小时,预报24小时
2025-6-24,18:00,6.3101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5415,1126.9535,2417.9664,4005.9697,4953.1313,4875.7367,5119.6815,6221.7813,5397.7906,4885.1054,3983.5272,2411.7333,800.7087,573.1782
2025-6-25,0:00,0.0,0.0,0.0,0.0,7.1203,1100.4605,2235.1604,3537.2236,4601.9824,5126.4126,5708.0567,6477.1029,7324.6385,6862.9115,5881.9113,4762.875,2935.2375,1213.1221,5.3778,0.0,0.0,0.0,0.0,0.0
2025-6-25,6:00,2351.7545,3985.7895,5103.7895,5395.3219,5115.6154,6298.1075,6632.8206,6068.5824,5084.1055,4415.5106,2675.8662,1224.693,6.7007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0238,1019.0896
2025-6-25,12:00,6569.4117,6023.8165,5073.7826,3952.1186,2489.9921,1114.1108,5.9788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3153,1146.5442,2559.4819,4082.1741,4323.0886,5386.6779,6193.7846,6285.2698
2025-6-25,18:00,6.3256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5847,1072.568,2187.9321,3142.5895,3930.0432,5861.061,7150.5065,8454.3288,7639.4167,7268.3322,5729.7296,4206.5687,2196.0093,1074.1768
2025-6-26,0:00,0.0,0.0,0.0,0.0,6.1348,939.8058,2092.7725,3405.5719,4300.8828,5530.0262,7131.2425,8211.3994,7841.0717,7415.3749,6531.6119,4611.8592,2126.2192,954.7908,4.8384,0.0,0.0,0.0,0.0,0.0
2025-6-26,6:00,2466.3061,3997.9666,4538.1482,5626.4726,6170.2928,6820.5944,6359.1417,6559.5215,5960.4808,4519.8945,2472.9789,1320.7941,6.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2828,1316.925
2025-6-26,12:00,6617.7732,6487.5307,5744.1561,4527.8352,2278.8488,1154.5798,5.7345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2657,933.6392,2212.0751,3783.4788,4943.8879,6388.0912,7649.8786,7016.1494
2025-6-26,18:00,5.7529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3993,1110.0695,2791.6142,3997.5325,5359.0463,6417.9855,8055.0197,7086.325,6111.5346,5626.9812,4241.6832,3032.1976,1938.1498,802.9898
2025-6-27,0:00,0.0,0.0,0.0,0.0,4.3156,886.216,2069.4776,3236.6982,4751.3686,6484.0024,8958.3,8530.3307,6850.7351,5788.223,4712.9165,3066.6107,2105.5181,1014.2844,5.108,0.0,0.0,0.0,0.0,0.0
2025-6-27,6:00,2532.2806,3767.9432,5449.5626,6426.5757,8407.5773,7765.8807,6622.4814,5737.7964,5356.3095,3955.6104,2524.9417,1061.5133,4.8922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0546,1316.925
2025-6-27,12:00,7139.4701,6319.23,5571.6174,4314.9282,2655.9395,1032.8541,4.7972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8455,923.0835,1907.6547,2787.5021,3851.3758,6041.1062,7195.4902,9488.25
2025-6-27,18:00,4.9124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8601,1034.9475,2298.7244,3565.4967,4196.1584,6275.131,7820.4961,9036.5,7201.3841,5044.5961,4517.9568,3939.2699,2508.3635,1357.125
2025-6-28,0:00,0.0,0.0,0.0,0.0,4.2429,1173.109,2577.7845,3622.4033,4083.9964,6280.1294,7209.7771,8763.0695,7461.434,6155.2424,4911.6262,3719.5186,2154.9307,927.6577,2.8446,0.0,0.0,0.0,0.0,0.0
2025-6-28,6:00,2387.8619,3471.9649,4046.0129,5984.8327,7491.2092,8147.4703,7189.0822,5252.9158,4221.5171,3608.0589,2334.9499,1229.94,4.8283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5914,1290.1228
2025-6-28,12:00,7482.0533,5576.8427,4694.8782,3742.233,2268.7901,1063.4738,4.0118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6647,1050.9608,2333.4371,3686.3841,5204.3997,7312.9622,8158.3796,8267.1407
2025-6-28,18:00,4.3453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7514,1094.6725,2376.1086,3636.2651,4559.6454,6782.9868,8235.3901,6941.5356,6073.3052,6037.3907,4374.2819,3581.1987,2295.2125,1121.6166
2025-6-29,0:00,0.0,0.0,0.0,0.0,2.6006,973.4709,2135.665,3076.4814,4613.5709,6116.3681,7563.0169,7096.7205,7136.3318,8186.9625,6471.2985,4762.875,2833.0179,1345.2996,2.8585,0.0,0.0,0.0,0.0,0.0
2025-6-29,6:00,2431.4538,3632.0584,4876.2663,6209.4124,7837.1623,6882.1976,6391.8006,6838.9157,5379.3991,4096.3299,2172.0445,986.3999,2.7014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3271,1242.7548
2025-6-29,12:00,5909.1797,6426.0595,5171.1597,4111.4102,2442.185,1082.3176,2.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8334,853.698,2115.312,3946.0184,6193.2898,7821.9375,8958.3,7721.3655
2025-6-29,18:00,2.7536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,957.4316,2029.2059,4260.8864,5023.1273,5795.1836,7092.3215,5930.6937,5491.0003,5631.1299,4469.0408,3011.9191,1930.5944,1082.0202
2025-6-30,0:00,0.0,0.0,0.0,0.0,1.3188,990.1121,1952.3194,3565.0821,4862.5273,5804.2995,7570.6081,6636.219,6743.3452,5873.3845,5150.0254,3765.5852,2357.7614,1240.984,1.7515,0.0,0.0,0.0,0.0,0.0
2025-6-30,6:00,1865.8007,3607.8178,4772.2223,5765.8543,7215.285,7012.9093,6831.9561,6871.3649,5538.3783,3697.6294,1972.6731,1022.3043,1.1674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0539,666.9881
2025-6-30,12:00,6431.1418,6479.4896,5193.5435,3756.647,2251.2273,1093.5549,1.3192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0882,1308.7073,2900.4881,4808.6521,6226.3082,7399.2618,8958.3,8797.2982
2025-6-30,18:00,1.4119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074,1183.1,2633.7237,4098.5944,5827.3105,7440.2347,8210.5819,8493.2528,8849.3625,7262.9219,6252.314,4762.875,2935.2375,1357.125
2025-7-1,0:00,0.0,0.0,0.0,0.0,0.0783,1281.8689,2612.3201,3991.5105,5172.3933,5755.6498,7411.1021,8387.9307,8849.3625,6865.581,6674.5546,4762.875,2809.3084,1321.2205,0.0833,0.0,0.0,0.0,0.0,0.0
2025-7-1,6:00,2464.012,4008.3284,4692.1465,5949.8648,7469.0459,7605.6212,8078.6524,7407.0143,5888.3239,4592.0717,2641.1847,1208.8415,0.0621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316.925
2025-7-1,12:00,7886.7063,6932.3868,5757.0971,4417.6195,2838.9153,1295.9873,0.0743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.263,2507.1552,4604.3418,6573.7125,7850.775,8881.6803,7110.3711
2025-7-1,18:00,0.0735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1269.3318,2868.7893,4995.4125,6573.7125,7850.775,8958.3,8664.9098,7992.1593,7305.9802,6793.5375,4762.875,2935.2375,1357.125
2025-7-2,0:00,0.0,0.0,0.0,0.0,0.0,1198.1741,2708.9934,4434.2509,5607.7873,7079.4916,8696.5222,8346.0984,8849.3625,8186.9625,6793.5375,4015.4699,2652.1146,1142.2872,0.0,0.0,0.0,0.0,0.0,0.0
2025-7-2,6:00,2784.4201,4634.7966,5965.7096,7446.0144,8395.2288,7886.2573,7864.5911,7859.6975,6629.6924,4147.8453,2935.2375,1357.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316.925
2025-7-2,12:00,7856.5685,7799.9711,6793.5375,4192.7305,2935.2375,1345.8579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316.925,3049.1625,4995.4125,6573.7125,7850.775,8370.1536,7438.8934
2025-7-2,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1308.8054,2662.2633,3382.8854,5341.2259,5763.5512,7142.3907,7021.0288,8253.0693,6326.6471,6229.8383,3912.9579,2832.0782,1249.3147
2025-7-3,0:00,0.0,0.0,0.0,0.0,0.0,1161.1786,2600.7164,3247.2995,4986.6303,6520.9917,7616.3513,6798.3792,8671.911,6764.8282,5229.6468,4115.7959,2746.0911,1084.3868,0.0,0.0,0.0,0.0,0.0,0.0
2025-7-3,6:00,2625.3146,3391.0078,4979.3094,6109.0813,6799.8527,6888.8182,7394.7665,6145.2658,5550.1988,4231.8537,2505.3992,1271.5855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1252.2669
2025-7-3,12:00,7690.39,6598.9258,5524.0824,4409.6719,2725.1435,1172.3762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316.925,2819.3645,4825.8704,5829.951,7322.2627,8958.3,9488.25
2025-7-3,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1228.7781,2857.207,4101.9111,4454.3301,5235.0721,7301.5734,7591.224,7129.1804,6705.1861,6201.4599,4540.4896,2570.026,1309.7376
2025-7-4,0:00,0.0,0.0,0.0,0.0,0.0,1228.3186,2512.8466,4171.3751,4947.829,7300.7602,8572.1074,9232.1146,8849.3625,8058.8662,6107.7213,4762.875,2935.2375,1288.5144,0.0,0.0,0.0,0.0,0.0,0.0
2025-7-4,6:00,2684.0622,4159.22,5225.8236,6898.1341,8125.8547,8152.8075,7364.0126,5886.0958,5149.2605,3942.7511,2572.2215,1357.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1112.2781
2025-7-4,12:00,7982.2956,6555.0754,5597.9106,4364.3001,2935.2375,1357.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1122.3301,2305.3518,4125.4777,5154.0374,5085.6007,5291.4453,7792.9139
2025-7-4,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.0532,2170.182,4037.3931,6285.815,7850.775,8958.3,9294.8202,8849.3625,7401.4494,5458.2743,3935.9441,2571.3303,1210.0168
2025-7-5,0:00,0.0,0.0,0.0,0.0,0.0,1013.7854,2518.322,4199.5847,5461.0489,7850.775,8770.8236,9239.3683,8849.3625,8186.9625,6261.6835,4555.4045,2789.1048,1154.0923,0.0,0.0,0.0,0.0,0.0,0.0
2025-7-5,6:00,2560.5823,4285.3571,5897.9963,7712.8216,7913.2353,8295.4065,8554.0412,7010.7836,5391.4414,4452.4492,2834.4083,1357.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.9679
2025-7-5,12:00,8694.4099,7522.1331,5714.0562,4331.9768,2714.0175,1326.9874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885.1573,2741.2073,3841.0344,4452.4291,6173.6024,6521.6272,3995.4733
2025-7-5,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1185.0773,2839.7638,4787.7018,6094.0244,7691.5427,8010.009,8069.2746,6291.248,5536.1774,4053.0038,3398.8523,2175.1537,1035.3363
2025-7-6,0:00,0.0,0.0,0.0,0.0,0.0,1100.4697,2977.6636,4706.0159,6408.2564,7850.775,8958.3,9033.0316,7390.4327,5952.238,4979.9088,3944.3676,2743.9098,1357.125,0.0,0.0,0.0,0.0,0.0,0.0
2025-7-6,6:00,2793.2161,4232.3014,5290.1684,6199.1593,7417.6366,7584.2456,6936.7314,6253.3647,4859.9049,3679.2005,2270.5126,983.5046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1235.6705
2025-7-6,12:00,6841.4107,5955.6455,4947.3788,3572.7218,2116.2169,1116.1889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121.703,2721.7817,4995.4125,6407.4151,7794.5058,8456.5119,8866.6285
2025-7-6,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316.925,3054.8625,4995.4125,6573.7125,7850.775,8451.2778,9488.25,8849.3625,8186.9625,6652.5324,5010.6,2935.2375,1357.125
2025-7-7,0:00,0.0,0.0,0.0,0.0,0.0,1281.046,2924.5437,4995.4125,6331.0671,7323.0118,7413.8342,8038.6373,7780.1116,6836.6335,5408.3244,4377.4768,2558.8973,1081.5686,0.0,0.0,0.0,0.0,0.0,0.0
2025-7-7,6:00,3054.8625,4995.4125,6318.5324,7462.0286,7632.768,8170.1493,7821.3835,7643.7955,6206.1601,4767.4327,2935.2375,1357.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1275.4993
2025-7-7,12:00,7647.8053,7288.4184,5795.221,4079.0323,2408.269,1157.8134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842.9185,2009.8519,3094.7576,4555.3075,7770.4051,8958.3,9488.25
2025-7-7,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.4464,2471.6682,4200.4027,6573.7125,7850.775,8958.3,8600.8145,8256.449,7213.6505,5331.3346,4443.9888,2935.2375,1324.1135
2025-7-8,0:00,0.0,0.0,0.0,0.0,0.0,1050.5489,2605.5632,3883.889,5339.4624,6201.8965,7883.0292,8119.0734,7580.3547,6856.6043,5945.7922,3903.7644,2602.0364,1112.4614,0.0,0.0,0.0,0.0,0.0,0.0
2025-7-8,6:00,2412.6314,3960.6414,5650.8287,6960.2246,7892.209,9008.1538,8849.3625,7954.4115,5698.359,3962.3482,2777.8701,897.2532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.8569
2025-7-8,12:00,8568.3125,7447.2228,5478.766,3476.8138,2432.8408,950.5802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1205.1015,2672.1683,3634.4975,5141.2508,6575.1322,5395.5132,5233.9953
2025-7-8,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.2,2360.5998,4102.3024,6296.1803,7850.775,8945.3115,8831.1472,7807.8386,6240.2282,5418.7509,4110.2571,2190.539,945.7952
2025-7-9,0:00,0.0,0.0,0.0,0.0,0.0,1130.0107,2315.2168,3867.6546,5645.1143,7389.9539,7102.8659,7609.6147,7508.7542,6570.2264,4862.495,4566.3118,2825.0531,1326.584,0.0,0.0,0.0,0.0,0.0,0.0
2025-7-9,6:00,2516.8917,4039.3677,5881.546,7482.2112,7227.5529,7514.4124,7210.8025,6569.4234,5941.1327,4850.4692,2871.8757,1332.3417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1283.4964
2025-7-9,12:00,7815.9503,7062.5637,6112.7619,4674.1506,2620.0207,1080.1541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1161.1411,2803.9221,2859.4348,3463.5779,5402.0436,6735.7883,4822.651
2025-7-9,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1210.5694,3054.8625,4764.0685,4678.7453,6457.8984,8778.7666,7496.9509,6744.3481,6980.0683,5668.99,3845.0192,2699.9791,1338.5903
2025-7-10,0:00,0.0,0.0,0.0,0.0,0.0,1236.3279,3054.8625,4561.6493,5832.6926,7850.775,8958.3,8880.2905,8212.4724,7292.3929,5547.9485,4255.6451,2643.961,1304.4878,0.0,0.0,0.0,0.0,0.0,0.0
2025-7-10,6:00,2976.2805,4065.5113,5262.9016,7185.8702,8958.3,9488.25,8849.3625,7311.3705,5698.8341,4035.5334,2266.3906,920.8061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.8215
2025-7-10,12:00,8337.52,7260.7543,5915.3695,4223.0734,2631.5594,1197.1093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.8125,2339.2345,4401.286,4789.2074,4802.3741,5207.3365,4282.2851
2025-7-10,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,953.704,2278.2939,4154.7204,5252.4054,7032.6998,7672.1215,6604.6012,6008.6077,6520.3181,4221.7188,3359.1932,2226.4568,918.3507
2025-7-11,0:00,0.0,0.0,0.0,0.0,0.0,1004.9647,2323.9862,3870.7592,5045.9727,6498.2126,7216.2212,7175.2006,7139.3127,7652.2968,6189.4391,3742.3551,2447.284,954.1453,0.0,0.0,0.0,0.0,0.0,0.0
2025-7-11,6:00,2398.0611,4289.2193,5096.5969,6567.3325,7464.188,7076.6996,6686.054,7280.5199,6099.4013,4120.6877,2687.019,1019.6495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316.925
2025-7-11,12:00,6883.8714,7381.7992,6212.2828,4545.8917,2856.0327,1177.2531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,931.202,1987.4357,2684.9213,3527.868,5644.616,6204.057,6736.0759
2025-7-11,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1144.2186,2678.8518,4124.4049,5956.6686,7676.8952,8054.4586,7523.9039,7194.7216,4819.3842,3481.0459,2968.4696,1936.3149,862.4051
2025-7-12,0:00,0.0,0.0,0.0,0.0,0.0,1112.8943,2565.4466,4499.1418,5856.1369,7639.2906,8471.7676,9488.25,8849.3625,8045.771,6335.8807,4380.9003,2845.1174,1142.5467,0.0,0.0,0.0,0.0,0.0,0.0
2025-7-12,6:00,2595.3892,4211.6843,5367.2665,6613.8292,6884.124,7818.1156,8369.444,7091.817,5442.216,4111.6919,2363.9909,1077.7098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1306.1875
2025-7-12,12:00,8168.5508,6662.1537,5253.363,3768.9747,2419.0533,1113.0487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316.925,2811.7567,4074.5373,5323.5346,6407.7763,7339.9209,8169.0825
2025-7-12,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942.6364,1905.6572,3610.1619,5069.5901,6793.2961,7955.6709,9488.25,8849.3625,8186.9625,6793.5375,5010.6,2935.2375,1357.125
2025-7-13,0:00,0.0,0.0,0.0,0.0,0.0,1153.8584,2239.1595,3870.2208,5613.1842,7512.4991,8284.7239,9488.25,8758.1311,7037.905,4677.588,3184.8933,1698.35,794.4667,0.0,0.0,0.0,0.0,0.0,0.0
2025-7-13,6:00,2548.6157,4250.973,5797.5291,7390.1035,8058.8698,9399.0572,8849.3625,8186.9625,5994.5976,4266.9954,2781.6377,1042.1837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,971.2634
2025-7-13,12:00,8835.4245,8186.9625,6141.008,4706.3286,2935.2375,1235.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1116.8668,2859.58,4876.237,5336.0616,5327.4417,5211.7198,5320.9207
2025-7-13,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.2417,2449.9998,3254.0395,4992.5539,6048.8416,6153.2468,5799.0857,6901.6369,6006.0908,6511.9289,5010.6,2935.2375,1357.125
2025-7-14,0:00,0.0,0.0,0.0,0.0,0.0,1239.4894,2926.738,4429.5467,5989.4046,6849.6108,7297.6945,8045.8549,7529.5113,7705.6551,6793.5375,5010.6,2935.2375,1231.2798,0.0,0.0,0.0,0.0,0.0,0.0
2025-7-14,6:00,2893.8832,4440.3406,6219.3339,7413.2931,8148.917,8802.5464,8440.4415,6869.9321,6453.1736,4718.641,2935.2375,1268.6255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,905.1175
2025-7-14,12:00,8236.0794,7012.9513,6624.1473,4400.446,2808.854,1031.4073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1157.3434,2711.4609,4995.4125,6573.7125,7850.775,8867.6136,8228.6637
2025-7-14,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.6162,2458.5438,4872.9139,5811.3935,6769.5807,6606.361,5650.282,5723.6903,6397.1267,6363.5489,4671.2359,2935.2375,1226.9023
2025-7-15,0:00,0.0,0.0,0.0,0.0,0.0,1101.4277,2655.3923,4636.2056,6232.8837,7449.8454,7433.7488,6956.3153,7106.5886,7220.0015,5877.4667,4253.7391,2670.3903,1232.2961,0.0,0.0,0.0,0.0,0.0,0.0
2025-7-15,6:00,2665.8442,4777.1805,6534.5762,7850.775,8606.4503,7610.8448,7900.0237,7828.9161,6527.3038,4360.3874,2620.6754,1076.9994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.5742
2025-7-15,12:00,7431.5193,7238.3497,6559.6678,4851.8781,2860.0416,1147.8412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1286.8118,3054.8625,4714.3447,5986.067,7519.4417,7712.0801,7718.5235
2025-7-15,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007.3793,2847.77,4446.5463,6194.736,7850.775,8842.4717,8328.2616,7889.28,8186.9625,6793.5375,5010.6,2935.2375,1357.125
2025-7-16,0:00,0.0,0.0,0.0,0.0,0.0,975.7024,2547.0172,3940.1127,5739.8693,7353.0338,8549.3741,9049.6966,8849.3625,8186.9625,5943.7333,3887.1426,2187.4133,736.4884,0.0,0.0,0.0,0.0,0.0,0.0
2025-7-16,6:00,2765.0834,4465.455,6468.4827,7850.775,8529.7761,8791.7927,8334.3911,8040.8789,6185.4281,4450.4943,2809.7304,1079.1919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316.925
2025-7-16,12:00,7525.3836,7487.1686,5656.9292,4168.1501,2741.6775,1123.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.2381,2703.9775,4062.8569,5181.2429,6290.7133,7478.3443,5893.8891
2025-7-16,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1153.3664,2174.8112,4181.5409,4516.8097,5956.7799,8153.9096,8635.5539,6969.5683,7159.1569,6149.0799,3982.5816,2158.5816,955.5458
2025-7-17,0:00,0.0,0.0,0.0,0.0,0.0,1196.6125,2655.4677,4442.8364,5287.3529,6588.8283,8541.0204,8957.2301,8360.6039,8186.9625,6793.5375,4849.3226,2830.724,1133.8644,0.0,0.0,0.0,0.0,0.0,0.0
2025-7-17,6:00,2640.3681,4504.5789,5497.8011,7254.255,8847.6985,8242.6762,7787.7717,7160.5721,5603.0715,4366.5988,2529.4812,1028.9605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1147.7744
2025-7-17,12:00,8216.3189,7371.043,5838.2268,4392.3649,2377.6586,972.4059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316.925,3054.8625,4002.0045,4661.0304,5550.3913,6365.1492,5433.5432
2025-7-17,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1312.6257,2989.2287,3841.8361,4580.7949,5293.3386,6381.0851,5467.1206,7152.4317,6583.6789,4631.9349,4001.6624,2826.3536,990.9294
2025-7-18,0:00,0.0,0.0,0.0,0.0,0.0,1141.6408,2718.6475,4210.7682,5597.743,6659.8403,8032.2568,6735.1724,7426.1092,5696.3447,4108.1561,3116.556,2757.7529,1033.3783,0.0,0.0,0.0,0.0,0.0,0.0
2025-7-18,6:00,2699.661,4018.0696,4982.666,6110.9074,7602.8224,6874.0825,7702.9853,7033.3115,4849.5551,3862.0157,2710.9979,1079.0596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,965.7092
2025-7-18,12:00,8268.6423,7648.6561,5723.3179,4627.6287,2861.625,1085.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316.925,3054.8625,4995.4125,7004.6807,6582.9167,7335.3488,8111.2401
2025-7-18,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0667,2861.7514,4305.0548,5746.6602,6918.2839,8451.3307,7917.0015,7066.2216,6757.5066,5356.28,3771.3078,2426.0989,1079.5681
2025-7-19,0:00,0.0,0.0,0.0,0.0,0.0,1219.5088,3054.8625,4828.1926,5983.5739,7160.3452,7943.0754,8033.9633,6418.8315,6097.5597,4346.0231,3101.2955,1975.32,1036.6169,0.0,0.0,0.0,0.0,0.0,0.0
2025-7-19,6:00,3054.8625,4609.1077,5893.9189,7157.5057,8767.1767,9488.25,9785.3625,8556.3825,6781.335,4516.0705,2700.9749,1007.2885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316.925
2025-7-19,12:00,8481.6822,7481.2875,5881.9776,4177.2635,2380.759,916.5288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1137.8581,3054.8625,4995.4125,7148.0625,8281.2,8958.3,9488.25
2025-7-19,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867.1607,2173.8822,3939.6197,6023.5616,6282.4802,8215.2829,7959.9339,8852.5231,8192.2617,6653.4291,5010.6,3138.9375,1264.9125
2025-7-20,0:00,0.0,0.0,0.0,0.0,0.0,990.0634,2620.5684,4417.8634,6322.1852,6550.205,7986.8023,6604.1495,6786.7312,6530.0522,6226.5395,4740.3219,2987.9447,1264.9125,0.0,0.0,0.0,0.0,0.0,0.0
2025-7-20,6:00,2556.6108,4468.5122,6127.8024,6491.7206,7949.2686,7153.191,7583.7572,7253.5266,5321.9614,4698.8358,2821.0162,1133.9584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316.925
2025-7-20,12:00,8090.3726,7687.8309,5649.2014,4656.5053,2649.4966,1058.941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,937.4395,2940.9028,4904.424,5523.2559,6816.1049,8958.3,8194.1266
2025-7-20,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,953.4462,2767.5539,3769.5048,5567.983,7116.3491,7943.9881,8427.7754,9399.7783,8637.975,6947.8429,4333.9644,2193.0142,927.7989
