date,scenario,interval,L_scen_kwh,G_scen_kwh
2025-07-15,15,123,1077.5740685597393,0.0
2025-07-15,15,124,1010.5693806795854,0.0
2025-07-15,15,125,1006.4578312201116,0.00021666666666666666
2025-07-15,15,126,1065.0885217504601,0.0
2025-07-15,15,127,1019.0587071969422,0.0
2025-07-15,15,128,969.2104853093535,0.0
2025-07-15,15,129,1020.6996297952956,0.0
2025-07-15,15,130,1026.170130695149,0.0
2025-07-15,15,131,948.4547954677314,0.0
2025-07-15,15,132,882.3636876194846,0.0
2025-07-15,15,133,844.4846599910418,0.0
2025-07-15,15,134,804.0102567603159,0.0
2025-07-15,15,135,796.0498935115183,0.0
2025-07-15,15,136,871.5705601946935,0.0
2025-07-15,15,137,872.4145145124743,0.0
2025-07-15,15,138,793.2058038038832,0.0
2025-07-15,15,139,839.0609660353985,0.0
2025-07-15,15,140,808.128704506856,0.0
2025-07-15,15,141,758.9917928248058,0.0
2025-07-15,15,142,762.3749208486659,0.0
2025-07-15,15,143,728.511501237695,0.0
2025-07-15,15,144,687.878158536616,0.0
2025-07-15,16,1,770.3775705027819,0.0
2025-07-15,16,2,791.2741496790615,0.0
2025-07-15,16,3,850.580811826858,0.0
2025-07-15,16,4,768.6973411581571,0.0
2025-07-15,16,5,723.9079043993212,0.0
2025-07-15,16,6,695.6936096636889,0.0
2025-07-15,16,7,740.187321377487,0.0
2025-07-15,16,8,772.3936715959396,0.0
2025-07-15,16,9,846.6150544271702,0.0
2025-07-15,16,10,821.6442455534167,0.0
2025-07-15,16,11,790.6114887610188,0.0
2025-07-15,16,12,795.4477743177752,0.0
2025-07-15,16,13,803.146017160977,0.0
2025-07-15,16,14,765.8928283319649,0.0
2025-07-15,16,15,753.7186656255562,0.0
2025-07-15,16,16,748.7448562400707,0.0
2025-07-15,16,17,788.2412500204938,0.0
2025-07-15,16,18,823.7688945407817,0.0
2025-07-15,16,19,793.6615880964825,0.0
2025-07-15,16,20,808.1506910589624,0.0
2025-07-15,16,21,797.7443418819416,0.0
2025-07-15,16,22,718.6075498508652,0.0
2025-07-15,16,23,707.5256521116496,0.0
2025-07-15,16,24,766.4266806410891,0.0
2025-07-15,16,25,757.0108077049247,0.0
2025-07-15,16,26,748.8488142725522,0.0
2025-07-15,16,27,732.7317716184625,0.0
2025-07-15,16,28,729.6682431001201,0.0
2025-07-15,16,29,736.439574993561,0.0
2025-07-15,16,30,752.4043092805489,0.0
2025-07-15,16,31,716.5999584735536,2.418730592634148
2025-07-15,16,32,706.0403477041227,34.19501646738701
2025-07-15,16,33,709.6958543558187,50.27221687697708
2025-07-15,16,34,713.8103902327066,81.91440378532577
2025-07-15,16,35,724.4412120676614,121.0890880190967
2025-07-15,16,36,883.8702487049425,158.75656011443775
2025-07-15,16,37,914.540250268172,198.26137983956335
2025-07-15,16,38,889.1133527703909,258.0121769267505
2025-07-15,16,39,848.5617510593956,321.3246377675574
2025-07-15,16,40,864.0289580468221,373.80351165723323
2025-07-15,16,41,906.8800871791551,418.094871528971
2025-07-15,16,42,930.7300903829507,469.4941819169749
2025-07-15,16,43,883.1973084666568,508.89296156288543
2025-07-15,16,44,863.8498583193679,531.441095016987
2025-07-15,16,45,892.1471450787442,580.4441351851062
2025-07-15,16,46,871.922406070013,615.5630829995646
2025-07-15,16,47,923.1072683131389,648.6140818796478
2025-07-15,16,48,1131.8874580121449,697.4927882477033
2025-07-15,16,49,1141.957100044524,764.1123519144286
2025-07-15,16,50,1125.6007631399457,765.8980744745934
2025-07-15,16,51,1124.6726886922613,761.9729587122449
2025-07-15,16,52,1110.9886560868445,783.441000237351
2025-07-15,16,53,1113.3763955485322,846.9912250729041
2025-07-15,16,54,1161.7947258112,867.280807333747
2025-07-15,16,55,1186.5263693949391,849.6196549226468
2025-07-15,16,56,1195.2857395375609,927.3053805312011
2025-07-15,16,57,1194.4739847822398,1076.832202036324
2025-07-15,16,58,1156.5630689801824,1126.0766230603406
2025-07-15,16,59,1181.9791438203536,1187.9702069394757
2025-07-15,16,60,1227.1748944950023,1234.8952081672635
2025-07-15,16,61,1194.485151554337,1236.9946669458375
2025-07-15,16,62,1194.0238201861262,1244.4376596021814
2025-07-15,16,63,1210.9336652660775,1284.2996083901887
2025-07-15,16,64,1171.6235200209976,1309.5625047068256
2025-07-15,16,65,1144.3633701445224,1369.4594055512034
2025-07-15,16,66,1187.6611746393182,1411.5107164298825
2025-07-15,16,67,1220.86289652279,1430.943014322193
2025-07-15,16,68,1199.317138876946,1540.123696415285
2025-07-15,16,69,1175.9912029925085,1695.6329015765768
2025-07-15,16,70,1190.0774948308176,1644.083410254315
2025-07-15,16,71,1167.1631133040473,1548.2278618142514
2025-07-15,16,72,1131.2398367638657,1552.9153626534674
2025-07-15,16,73,1143.9286916728329,1652.0350562680794
2025-07-15,16,74,1165.0916415787344,1698.083126933088
2025-07-15,16,75,1179.0633630919774,1662.1761763706288
2025-07-15,16,76,1192.033305242629,1634.9353306872922
2025-07-15,16,77,1195.011105849679,1636.8892170047154
2025-07-15,16,78,1199.4627092747412,1570.80850186948
2025-07-15,16,79,1235.0442655828917,1464.8769948925692
2025-07-15,16,80,1219.0864959917953,1431.0244177048946
2025-07-15,16,81,1189.07566094566,1455.236688944259
2025-07-15,16,82,1235.8332713876478,1345.2795721709092
2025-07-15,16,83,1245.7064194594786,1252.6917158902681
2025-07-15,16,84,1215.9776081562047,1201.9290199457205
2025-07-15,16,85,1251.3248845632197,1187.7406202856446
2025-07-15,16,86,1273.9465456521648,1145.171298573708
2025-07-15,16,87,1270.3368190940919,1118.6391399644651
2025-07-15,16,88,1307.5177449109706,1139.0065296650882
2025-07-15,16,89,1296.1461732589535,1147.196172683876
2025-07-15,16,90,1237.6913582877996,1088.7194769661055
2025-07-15,16,91,1258.8115791823896,1032.2174055009518
2025-07-15,16,92,1266.5323909484268,980.6353308091904
2025-07-15,16,93,1228.8229892293996,907.4944282297089
2025-07-15,16,94,1242.4631766684777,890.3367490239777
2025-07-15,16,95,1275.2667290714212,862.1371802112482
2025-07-15,16,96,1270.7813343728267,792.0521217955129
2025-07-15,16,97,1184.9498414265272,698.7093374082289
2025-07-15,16,98,1199.0701770052806,660.3425123968857
2025-07-15,16,99,1281.5868956764007,664.5217922827931
2025-07-15,16,100,1231.9346943746086,634.4592256076351
2025-07-15,16,101,1194.5990249526403,553.5772587843343
2025-07-15,16,102,1181.1666860429186,489.19074811091207
2025-07-15,16,103,1228.6175933575973,481.75769573683664
2025-07-15,16,104,1251.4398647213552,414.459700936525
2025-07-15,16,105,1251.620004956533,325.48774753773813
2025-07-15,16,106,1286.904383684057,282.4777238436311
2025-07-15,16,107,1220.4034905288477,236.88910277317086
2025-07-15,16,108,954.4581282818053,178.88214727069172
2025-07-15,16,109,908.8902982307303,138.93798140092093
2025-07-15,16,110,945.2501026773838,112.34620238247064
2025-07-15,16,111,983.4092633446506,66.3072317243162
2025-07-15,16,112,1006.7271680601899,41.70589039812463
2025-07-15,16,113,1013.8116187290526,5.89612739768096
2025-07-15,16,114,1061.9895525960687,0.0
2025-07-15,16,115,1064.4133353074258,0.0
2025-07-15,16,116,1025.0473731320005,0.0
2025-07-15,16,117,927.9669519471156,0.0
2025-07-15,16,118,995.7684820285418,0.0
2025-07-15,16,119,1003.7170007688874,0.0
2025-07-15,16,120,961.9335013855432,0.0
2025-07-15,16,121,950.8373994812919,0.0
2025-07-15,16,122,1022.9769523017574,0.0
2025-07-15,16,123,1089.9944315107473,0.0
2025-07-15,16,124,1043.2678751687931,0.0
2025-07-15,16,125,940.5957425667847,0.0
2025-07-15,16,126,897.5232314747965,0.0
2025-07-15,16,127,960.8441259246721,0.0
2025-07-15,16,128,1016.5484275971488,0.0
2025-07-15,16,129,1046.69045783524,0.0
2025-07-15,16,130,1063.571697804231,0.0
2025-07-15,16,131,922.8663552150226,0.0
2025-07-15,16,132,761.0931575036395,0.0
2025-07-15,16,133,762.0542400472459,0.0
2025-07-15,16,134,828.2776229948895,0.0
2025-07-15,16,135,823.5265817663233,0.0
2025-07-15,16,136,775.4608223850598,0.0
2025-07-15,16,137,761.9062642109222,0.0
2025-07-15,16,138,732.8021902422923,0.0
2025-07-15,16,139,797.2769057523947,0.0
2025-07-15,16,140,792.469382992421,0.0
2025-07-15,16,141,743.6432389279447,0.0
2025-07-15,16,142,730.6969460611538,0.0
2025-07-15,16,143,732.4096231683336,0.0
2025-07-15,16,144,779.4471296615576,0.0
2025-07-15,17,1,811.9892607814867,0.0
2025-07-15,17,2,804.5672668578508,0.0
2025-07-15,17,3,797.0324303629926,0.0
2025-07-15,17,4,798.3631410711898,0.0
2025-07-15,17,5,786.2386208930124,0.0
2025-07-15,17,6,760.2874625618048,0.0
2025-07-15,17,7,812.2811751770074,0.0
2025-07-15,17,8,811.1598000730658,0.0
2025-07-15,17,9,853.2842242548749,0.0
2025-07-15,17,10,857.308951436032,0.0
2025-07-15,17,11,860.3391289765281,0.0
2025-07-15,17,12,852.2893302639402,0.0
2025-07-15,17,13,809.5384506934686,0.0
2025-07-15,17,14,761.794818512537,0.0
2025-07-15,17,15,746.9268108428967,0.0
2025-07-15,17,16,747.570009423415,0.0
2025-07-15,17,17,751.9921665973213,0.0
2025-07-15,17,18,748.0900428112366,0.0
2025-07-15,17,19,752.8107136581538,0.0003
2025-07-15,17,20,754.6746715877306,0.0
2025-07-15,17,21,721.7903392958972,0.0
2025-07-15,17,22,778.5729073991142,0.004066666666666667
2025-07-15,17,23,791.1776505623789,0.0
2025-07-15,17,24,760.0998944419842,0.0
2025-07-15,17,25,765.6020825711219,0.05673333333333333
2025-07-15,17,26,779.9530123793958,0.0
2025-07-15,17,27,762.9717577519406,0.0
2025-07-15,17,28,720.1564503554177,1.1095149778811022
2025-07-15,17,29,727.116146617833,0.0
2025-07-15,17,30,742.7031063905143,0.0
2025-07-15,17,31,742.2305997307684,19.239242823129093
2025-07-15,17,32,711.3933138518297,49.38005161755989
2025-07-15,17,33,659.6938649079697,85.30146952844176
2025-07-15,17,34,681.6306063043232,123.02301057821296
2025-07-15,17,35,780.7641222789614,172.3728036516546
2025-07-15,17,36,877.5580762141409,227.18188275013736
2025-07-15,17,37,875.1006850181906,271.42363311134056
2025-07-15,17,38,812.807702526567,325.92760366785205
2025-07-15,17,39,815.8326209669002,393.20210143140696
2025-07-15,17,40,894.678287897858,450.0234395308537
2025-07-15,17,41,870.3070712020533,485.0484468607271
2025-07-15,17,42,839.3771078310072,518.2369523347907
2025-07-15,17,43,897.1297240386817,576.8710402112414
2025-07-15,17,44,957.5030570270882,628.3711225757074
2025-07-15,17,45,956.5941704980555,673.6671736069857
2025-07-15,17,46,891.0290830835095,743.88491289502
2025-07-15,17,47,946.443204889723,810.0033116560877
2025-07-15,17,48,1155.4596922892242,843.977061735469
2025-07-15,17,49,1094.8709023063655,847.7558708910932
2025-07-15,17,50,1054.382213740374,890.0279079390584
2025-07-15,17,51,1091.7814681472228,964.7500467150445
2025-07-15,17,52,1045.9001626883376,1006.2182623382312
2025-07-15,17,53,1119.0520015985192,1065.4462487669944
2025-07-15,17,54,1208.3742078700993,1140.8079340705299
2025-07-15,17,55,1138.563017662414,1170.2940275233689
2025-07-15,17,56,1121.9101185054617,1201.9937797240245
2025-07-15,17,57,1183.1013000652106,1251.3176319118288
2025-07-15,17,58,1194.5522392052485,1284.7109394939093
2025-07-15,17,59,1195.9458053948124,1346.4872637907447
2025-07-15,17,60,1182.579774163798,1424.1738884065694
2025-07-15,17,61,1199.9939278888592,1431.9342633354438
2025-07-15,17,62,1204.9732332607925,1413.9771899874765
2025-07-15,17,63,1205.1966931166726,1396.607939684642
2025-07-15,17,64,1134.6873223463517,1374.0057255735076
2025-07-15,17,65,1123.0056010230257,1402.1787676256065
2025-07-15,17,66,1174.8955559517722,1472.5315194137002
2025-07-15,17,67,1138.5571286155116,1512.4719250332346
2025-07-15,17,68,1150.6301698654966,1522.6438981194142
2025-07-15,17,69,1232.0394484263836,1520.758270535068
2025-07-15,17,70,1225.1317837995334,1529.5223262924433
2025-07-15,17,71,1136.7398210411375,1509.782403696285
2025-07-15,17,72,1106.406592060154,1498.9624018068478
2025-07-15,17,73,1146.546883602646,1570.9201632411107
2025-07-15,17,74,1185.3597506836788,1617.545715420592
2025-07-15,17,75,1166.7054696907176,1596.561019266595
2025-07-15,17,76,1132.2731670960918,1566.4376610404818
2025-07-15,17,77,1141.8961779591286,1544.048568343132
2025-07-15,17,78,1153.5865140702322,1516.7942884950585
2025-07-15,17,79,1154.7442057659898,1473.8169546516328
2025-07-15,17,80,1134.7859498903508,1467.1440843616422
2025-07-15,17,81,1166.1961546380126,1485.3575004584795
2025-07-15,17,82,1190.1099349522651,1464.1811705283008
2025-07-15,17,83,1200.9930234238104,1463.3376164370395
2025-07-15,17,84,1204.577844654803,1467.2671768604116
2025-07-15,17,85,1238.2994151607938,1396.8157817850968
2025-07-15,17,86,1258.908718853984,1337.74375527815
2025-07-15,17,87,1227.3576642420737,1318.8284288387438
2025-07-15,17,88,1187.408198308626,1292.2185168413152
2025-07-15,17,89,1181.4149992423083,1276.0782029968805
2025-07-15,17,90,1218.3327773635822,1264.3191215238217
2025-07-15,17,91,1200.0556927518835,1216.3907012210807
2025-07-15,17,92,1238.4755428197207,1111.3728623258125
2025-07-15,17,93,1291.862242784832,987.7967206170274
2025-07-15,17,94,1240.6699894474061,911.3425253663293
2025-07-15,17,95,1218.745110441669,823.7406886764146
2025-07-15,17,96,1236.7055229698933,725.0349554135294
2025-07-15,17,97,1283.43271955075,686.7761185426053
2025-07-15,17,98,1278.906850963387,682.5698155468729
2025-07-15,17,99,1249.1827062189118,660.0647253712694
2025-07-15,17,100,1269.574417372687,584.4869722923752
2025-07-15,17,101,1304.2141947260302,540.5259898893266
2025-07-15,17,102,1309.3241379114236,527.588739458919
2025-07-15,17,103,1294.2427693679008,463.6271766496973
2025-07-15,17,104,1270.1111984258296,395.0916206439337
2025-07-15,17,105,1284.1091951418025,349.4781499117109
2025-07-15,17,106,1273.1465786781189,307.5124674961483
2025-07-15,17,107,1157.7006794484778,260.8823147440596
2025-07-15,17,108,927.4845141755968,210.87986943283636
2025-07-15,17,109,942.8130034399325,167.56214460373295
2025-07-15,17,110,979.1593996183442,129.28030263970496
2025-07-15,17,111,971.7850132978119,91.87596970748676
2025-07-15,17,112,967.1445836648684,53.65194709713264
2025-07-15,17,113,945.7636813452866,20.969018236913012
2025-07-15,17,114,974.9936814807038,0.0
2025-07-15,17,115,1019.4960357209716,0.0
2025-07-15,17,116,1052.1828553151224,1.2209086165099596
2025-07-15,17,117,963.1338862119183,0.0
2025-07-15,17,118,953.3687683916356,0.0
2025-07-15,17,119,994.1477429917256,0.06335
2025-07-15,17,120,1070.8267437703655,0.0
2025-07-15,17,121,1021.5835927885784,0.0
2025-07-15,17,122,1003.5530317102571,0.00455
2025-07-15,17,123,1023.0688561558173,0.0
2025-07-15,17,124,1015.4013917359621,0.0
2025-07-15,17,125,988.5106927986346,0.0003333333333333333
2025-07-15,17,126,997.4168371771091,0.0
2025-07-15,17,127,1030.1272706643379,0.0
2025-07-15,17,128,1001.0963068925395,0.0
2025-07-15,17,129,947.5887571161797,0.0
2025-07-15,17,130,1006.3855982709264,0.0
2025-07-15,17,131,848.8022107697184,0.0
2025-07-15,17,132,753.9146176484332,0.0
2025-07-15,17,133,831.8198679376054,0.0
2025-07-15,17,134,885.3701531712323,0.0
2025-07-15,17,135,788.6721873564019,0.0
2025-07-15,17,136,815.0163911485596,0.0
2025-07-15,17,137,862.3405416996025,0.0
2025-07-15,17,138,786.0444248298937,0.0
2025-07-15,17,139,772.8029080558382,0.0
2025-07-15,17,140,791.6172503959705,0.0
2025-07-15,17,141,803.9810214292337,0.0
2025-07-15,17,142,745.3452737714035,0.0
2025-07-15,17,143,758.703223434094,0.0
2025-07-15,17,144,792.6645574942359,0.0
2025-07-15,18,1,681.6404346265717,0.0
2025-07-15,18,2,708.7237564780592,0.0
2025-07-15,18,3,768.7041588147831,0.0
2025-07-15,18,4,770.7377462612119,0.0
2025-07-15,18,5,755.7189752578521,0.0
2025-07-15,18,6,697.3378654775992,0.0
2025-07-15,18,7,754.5990350137982,0.0
2025-07-15,18,8,744.6915899360054,0.0
2025-07-15,18,9,723.5262963989728,0.0
2025-07-15,18,10,742.9151514874536,0.0
2025-07-15,18,11,729.7824028116397,0.0
2025-07-15,18,12,704.0062183399862,0.0
2025-07-15,18,13,684.5864490326525,0.0
2025-07-15,18,14,650.3449853654865,0.0
2025-07-15,18,15,642.6102864703212,0.0
2025-07-15,18,16,649.3942699930923,0.0
2025-07-15,18,17,740.8074542961882,0.0
2025-07-15,18,18,814.6780207632282,0.0
2025-07-15,18,19,680.6998694761228,0.0
2025-07-15,18,20,621.3784641982961,0.0
2025-07-15,18,21,641.2854822479196,0.0
2025-07-15,18,22,648.8729247621751,0.0
2025-07-15,18,23,655.7210393553372,0.0
2025-07-15,18,24,652.874630917701,0.0
2025-07-15,18,25,597.7563242877922,0.0
2025-07-15,18,26,605.0116830500194,0.0
2025-07-15,18,27,654.6990111814405,0.0
2025-07-15,18,28,633.3985937411389,0.0
2025-07-15,18,29,653.0240434638154,0.0
2025-07-15,18,30,724.0084443549649,0.0
2025-07-15,18,31,664.7207052374727,5.6535834598316566
2025-07-15,18,32,636.0871386445924,27.753967670952377
2025-07-15,18,33,663.2018578673927,39.855942847591756
2025-07-15,18,34,665.2763287907115,74.71442469572096
2025-07-15,18,35,676.6361347735375,111.67876417001384
2025-07-15,18,36,791.4491905265754,149.54955860797756
2025-07-15,18,37,819.7969538815107,191.4723546696634
2025-07-15,18,38,802.9265310296929,227.57753096119635
2025-07-15,18,39,797.1614202788259,258.278039129479
2025-07-15,18,40,836.1889494687268,299.45003664116757
2025-07-15,18,41,815.6125496867979,320.95706855224114
2025-07-15,18,42,795.903142202119,357.52909750125923
2025-07-15,18,43,841.6299059653314,417.0198574607303
2025-07-15,18,44,850.4193724577277,453.43181801486907
2025-07-15,18,45,817.185293805032,476.60511779022386
2025-07-15,18,46,830.3792376313692,534.8523087153568
2025-07-15,18,47,889.2179884302419,557.3830370346818
2025-07-15,18,48,1032.009804880771,584.913601648306
2025-07-15,18,49,1034.266231476262,621.2722328742402
2025-07-15,18,50,1069.525011791168,693.9439727419003
2025-07-15,18,51,1117.2469341686485,746.3142709837248
2025-07-15,18,52,1095.7928276903635,805.4435940665809
2025-07-15,18,53,1103.045034535399,850.8083938121603
2025-07-15,18,54,1139.795178501212,888.7651569253154
2025-07-15,18,55,1129.395460405895,952.6876804116023
2025-07-15,18,56,1112.2764143103316,1008.9371750922503
2025-07-15,18,57,1112.2785869767633,1029.9054676006833
2025-07-15,18,58,1139.3461013578685,1065.778964580276
2025-07-15,18,59,1151.1291915039628,1092.8989436069492
2025-07-15,18,60,1138.5100680008923,1109.146361151237
2025-07-15,18,61,1168.812861061523,1143.4394999607673
2025-07-15,18,62,1144.6114270609376,1126.3611663795125
2025-07-15,18,63,1078.4483668570983,1118.5838495917465
2025-07-15,18,64,1051.558764356195,1162.6765539169858
2025-07-15,18,65,1045.342031261076,1231.360687045395
2025-07-15,18,66,1057.8597485940593,1267.3217216826433
2025-07-15,18,67,1101.8749203435816,1355.7261459232566
2025-07-15,18,68,1141.7252480535815,1384.652161920391
2025-07-15,18,69,1168.8670869955517,1318.4821167929335
2025-07-15,18,70,1111.6753785027995,1388.213475470672
2025-07-15,18,71,1025.602013317166,1484.8063853196481
2025-07-15,18,72,1005.7238778388228,1580.5679230680437
2025-07-15,18,73,1071.0216744958798,1641.7229477823087
2025-07-15,18,74,1093.6217064327482,1657.896459872194
2025-07-15,18,75,1071.7745635027547,1594.326456502657
2025-07-15,18,76,1107.1414205229712,1520.9612916738643
2025-07-15,18,77,1163.9736550945101,1415.3512723675265
2025-07-15,18,78,1183.4429472977906,1431.3576391658687
2025-07-15,18,79,1130.169026417001,1440.232919792132
2025-07-15,18,80,1081.023376278239,1412.1652616398821
2025-07-15,18,81,1102.5143251120685,1347.7593209902145
2025-07-15,18,82,1146.4848138500934,1334.7931065299422
2025-07-15,18,83,1154.5690835687528,1304.8505358924003
2025-07-15,18,84,1129.020903249975,1225.6376334456772
2025-07-15,18,85,1168.8438072492531,1138.5124361497149
2025-07-15,18,86,1192.7592912545788,1022.1298338393665
2025-07-15,18,87,1193.5503370328374,927.8463699936107
2025-07-15,18,88,1215.4722230200189,962.2698333221109
2025-07-15,18,89,1202.4522867251753,965.7213006094617
2025-07-15,18,90,1151.2519479672483,909.1457768325896
2025-07-15,18,91,1126.0937280706162,878.5220265092015
2025-07-15,18,92,1139.1834560229383,826.0704683558595
2025-07-15,18,93,1150.2103437272792,790.2274160624123
2025-07-15,18,94,1173.9663220898346,728.5559789637659
2025-07-15,18,95,1222.166074559369,655.7978077905294
2025-07-15,18,96,1229.1399499841345,571.0377449858612
2025-07-15,18,97,1169.94103278339,517.359175125964
2025-07-15,18,98,1171.2326281052274,538.7989189862367
2025-07-15,18,99,1226.3772039294213,552.2160304781374
2025-07-15,18,100,1176.0014683216493,472.32074848502583
2025-07-15,18,101,1160.094418859561,405.5776171362945
2025-07-15,18,102,1192.2442122932518,380.56987215548327
2025-07-15,18,103,1231.0404158979125,336.63983238313574
2025-07-15,18,104,1198.2388271441132,301.85629275886777
2025-07-15,18,105,1162.1272974012313,264.030519780409
2025-07-15,18,106,1223.1466890194897,209.5416017932216
2025-07-15,18,107,1155.220503782911,161.95433635727645
2025-07-15,18,108,867.0776242019932,118.07953779862632
2025-07-15,18,109,867.8967001162075,97.04011326988024
2025-07-15,18,110,955.4228369944493,71.69280555866925
2025-07-15,18,111,989.0844646041024,53.18564852693568
2025-07-15,18,112,936.659547199505,38.172471049443054
2025-07-15,18,113,938.943274614417,8.587596892288921
2025-07-15,18,114,1018.9543071855284,0.0
2025-07-15,18,115,923.4800161463727,0.0
2025-07-15,18,116,901.5262740221871,0.0
2025-07-15,18,117,925.5966299737255,0.0
2025-07-15,18,118,955.1023277109281,0.0
2025-07-15,18,119,960.7730650498496,0.0
2025-07-15,18,120,993.6424963168446,0.0
2025-07-15,18,121,949.3318455710897,0.0
2025-07-15,18,122,952.8806067167972,0.0
2025-07-15,18,123,992.0685692250869,0.0
2025-07-15,18,124,1004.5591988820786,0.0
2025-07-15,18,125,945.3169947199564,0.0
2025-07-15,18,126,886.0580326881477,0.0
2025-07-15,18,127,913.6702296129822,0.0
2025-07-15,18,128,967.6627387043422,0.0
2025-07-15,18,129,1000.8111394960366,0.0
2025-07-15,18,130,1006.1164457674224,0.0
2025-07-15,18,131,890.8958196732053,0.0
2025-07-15,18,132,765.4551052622099,0.0
2025-07-15,18,133,705.2164611974047,0.0
2025-07-15,18,134,714.0481572020493,0.0
2025-07-15,18,135,732.4582276837307,0.0
2025-07-15,18,136,739.2505369182452,0.0
2025-07-15,18,137,763.1796118467113,0.0
2025-07-15,18,138,762.7259888102261,0.0
2025-07-15,18,139,779.7075263642058,0.0
2025-07-15,18,140,702.4629677217408,0.0
2025-07-15,18,141,645.7044043260702,0.0
2025-07-15,18,142,690.8958054750824,0.0
2025-07-15,18,143,747.5392636969152,0.0
2025-07-15,18,144,712.1893280632859,0.0
2025-07-15,19,1,835.1129334133677,0.0
2025-07-15,19,2,850.5874317351926,0.0
2025-07-15,19,3,859.6067912151887,0.0
2025-07-15,19,4,804.932297277301,0.0
2025-07-15,19,5,776.7396390721835,0.0
2025-07-15,19,6,738.3061229232185,0.0
2025-07-15,19,7,773.9367127172022,0.0
2025-07-15,19,8,773.573093739013,0.0
2025-07-15,19,9,807.5504988031719,0.0
2025-07-15,19,10,855.9314069527045,0.0
2025-07-15,19,11,817.2456710653589,0.0
2025-07-15,19,12,748.06707491686,0.0
2025-07-15,19,13,772.957820748443,0.0
2025-07-15,19,14,796.6634530393661,0.0
2025-07-15,19,15,821.027620946152,0.0
2025-07-15,19,16,813.0082577269109,0.0
2025-07-15,19,17,786.9785703174447,0.0
2025-07-15,19,18,774.0475132247557,0.0
2025-07-15,19,19,749.0162042418206,0.0
2025-07-15,19,20,748.94900695367,0.0
2025-07-15,19,21,723.6310795919279,0.0
2025-07-15,19,22,765.7456170735331,0.0
2025-07-15,19,23,770.6391366179288,0.0
2025-07-15,19,24,737.3628459103611,0.0
2025-07-15,19,25,743.8182267721259,0.0
2025-07-15,19,26,721.9593484055038,0.0
2025-07-15,19,27,676.9763436707632,0.0
2025-07-15,19,28,677.8671920866594,0.0
2025-07-15,19,29,718.7429496619255,0.0
2025-07-15,19,30,774.1582077557832,0.0
2025-07-15,19,31,705.7705617253579,14.568335839439495
2025-07-15,19,32,657.6701827312795,46.15844347999692
2025-07-15,19,33,694.2623014544229,76.39719724202878
2025-07-15,19,34,730.3943732564984,119.3683800721686
2025-07-15,19,35,794.6725901805248,163.6452131262533
2025-07-15,19,36,929.8851910776317,208.83891781816095
2025-07-15,19,37,885.2758661369141,251.45647233638005
2025-07-15,19,38,835.4844390795539,285.8718694684526
2025-07-15,19,39,858.9829982068536,341.18851255790156
2025-07-15,19,40,846.7047234762324,380.9026553824031
2025-07-15,19,41,827.969232533288,418.5683726096551
2025-07-15,19,42,817.2619876681084,435.4883304071749
2025-07-15,19,43,854.7779190339432,480.1430065761826
2025-07-15,19,44,887.2531666590014,516.4470394778251
2025-07-15,19,45,885.5543358465072,519.9513467846735
2025-07-15,19,46,911.6560471292462,528.2655593827217
2025-07-15,19,47,985.5582306608818,505.0951818578217
2025-07-15,19,48,1206.643824193643,551.8235565277806
2025-07-15,19,49,1201.2040938844636,652.4173573820194
2025-07-15,19,50,1166.7958164662502,724.756168384313
2025-07-15,19,51,1137.603918989076,768.0405063169462
2025-07-15,19,52,1080.0322864637385,841.8480665559284
2025-07-15,19,53,1041.9252765374622,864.2529381374254
2025-07-15,19,54,1096.2682449009194,849.3768207646018
2025-07-15,19,55,1169.1976182722553,855.1741549593178
2025-07-15,19,56,1210.6029174522328,920.8102162971732
2025-07-15,19,57,1164.3915137762922,952.5575989866546
2025-07-15,19,58,1140.537628541711,949.6221268496494
2025-07-15,19,59,1119.234229009955,993.0251592767943
2025-07-15,19,60,1122.8185585791098,1042.7517310274716
2025-07-15,19,61,1155.3072465037783,1063.1470085716876
2025-07-15,19,62,1157.4149624143074,1061.3484243823475
2025-07-15,19,63,1146.394476463407,1099.953675274586
2025-07-15,19,64,1120.1471324949234,1130.541012125154
2025-07-15,19,65,1127.2390157587563,1137.677387855277
2025-07-15,19,66,1165.948047379063,1176.9395077581298
2025-07-15,19,67,1195.2280234960854,1189.748865494962
2025-07-15,19,68,1161.9964472283993,1225.522231266639
2025-07-15,19,69,1149.8587984940111,1247.873965291957
2025-07-15,19,70,1193.5588814747216,1220.737200412052
2025-07-15,19,71,1173.2295831409315,1197.004032329013
2025-07-15,19,72,1128.8391111474023,1246.4958412936517
2025-07-15,19,73,1151.6664539336982,1342.7825835170202
2025-07-15,19,74,1168.3123624643301,1404.8637414792522
2025-07-15,19,75,1145.9481300456475,1363.1803184732269
2025-07-15,19,76,1125.2566517722244,1320.4574271337121
2025-07-15,19,77,1103.199723994006,1297.5868275804467
2025-07-15,19,78,1130.6961721736413,1308.892522602058
2025-07-15,19,79,1150.7675942521905,1308.1818050857592
2025-07-15,19,80,1160.7995595342932,1244.479399440985
2025-07-15,19,81,1183.7619485996174,1228.5248447298652
2025-07-15,19,82,1206.7351452983519,1192.8889977439112
2025-07-15,19,83,1226.1934848836684,1137.8625817280533
2025-07-15,19,84,1229.3518167438228,1008.4711627940635
2025-07-15,19,85,1266.6268577509916,1019.4779088929904
2025-07-15,19,86,1267.9597952883494,985.9563194274422
2025-07-15,19,87,1233.8990405441377,887.474566205594
