day_index,date,s0,E_C,CVaR,cost_plan,cost_emergency,cost_total,emergency_rate,unextracted_ratio,curtailment_rate,soc_violate_count,residual_blocks,emergency_kwh,load_kwh,pv_kwh,pv_used_kwh,curtail_kwh,unextracted_kwh,spill_kwh,plan_total_kwh,charge_kwh,discharge_kwh,final_soc,price_mean,price_hat_mean,eq_residual,ub_violation,settlement_method
150,2025-05-31,6000.000000000122,14485.18690789618,16531.424580109633,13295.367566692468,1035.2193006717343,14330.586867364203,0.0046819637421311976,0.0886513080421851,0.2436543002081063,0,30,350.1094418521946,74778.33258333334,66389.15103333333,50213.14889689622,16176.00213643711,2760.8780944960754,968.8317329407922,31143.117405355144,16833.333333333467,13635.000000000107,6000.000000000124,0.5663548611111112,0.5771665409439368,4.547473508864641e-13,0.0,causal_sequential_exact_plan
151,2025-06-01,6000.000000000124,43925.05070946035,45054.89482475605,46566.227526580886,33364.17165287994,79930.39917946083,0.062013602778173305,0.014505232420704848,0.019466191348277317,0,30,7953.155258779844,128248.56003333331,57023.73373333333,55913.69882108705,1110.0349122462826,1005.9249681052422,0.0,69349.1106470917,20849.893292210632,16888.41356669061,6000.0000000001255,0.8191805555555556,0.759556296239154,6.139089236967266e-12,1.4551915228366852e-11,causal_sequential_exact_plan
152,2025-06-02,6000.0000000001255,53566.55068182859,66357.40584461941,56205.010725217304,7810.951960280773,64015.962685498074,0.013085158590923076,0.07945408192637676,0.09080011233226626,0,30,1675.9541388375048,128080.53698333334,59439.72953333333,54042.595414707146,5397.134118626191,6644.101096076774,0.0,83621.89751601798,24293.731527118565,19677.922536966038,6000.000000000122,0.8099458333333333,0.747022443088681,4.092726157978177e-12,0.0,causal_sequential_exact_plan
153,2025-06-03,6000.000000000122,60142.07457239203,74342.18738648843,58256.91073707232,610.8237819614146,58867.73451903374,0.0009395596966468893,0.13642290861576445,0.05541804415325273,0,30,120.33583747030934,128076.84056666667,59884.473733333325,56565.793323885155,3318.6804094481695,11371.470449253067,12.145150000000058,83354.55213963256,18685.395447728348,18105.170312660055,2700.000000000018,0.806282638888889,0.8135524959208548,1.546140993013978e-11,7.275957614183426e-12,causal_sequential_exact_plan
154,2025-06-04,2700.000000000018,58570.0453111848,72832.98896270411,57141.58164630845,2498.838038075791,59640.41968438424,0.005125547296230375,0.06504208209234698,0.08297618608210428,0,30,658.8370477364294,128539.84358333334,58894.58276666666,54007.73490779183,4886.847858874824,5445.581419646307,3.4516666666667106,83723.9713807847,23166.666666666668,18765.000000000004,2700.000000000018,0.8136590277777778,0.809171455333383,1.2505552149377763e-12,7.275957614183426e-11,causal_sequential_exact_plan
155,2025-06-05,2700.000000000018,60506.72992618812,75870.79517940976,58994.39902608386,1696.426053628471,60690.82507971233,0.003092404920155237,0.06631034608572256,0.07374054839216208,0,30,397.23772109267077,128455.92066666666,57306.60264999999,53080.78234409727,4225.820305902728,5622.080670005555,0.0,84784.36626974653,22023.078938232928,17838.693939968674,2700.000000000018,0.8220694444444444,0.8158673479778623,5.7980287238024175e-12,1.4551915228366852e-11,causal_sequential_exact_plan
156,2025-06-06,2700.000000000018,28915.592033821948,34804.62674279723,22583.784468970407,1586.089432031361,24169.873901001767,0.005609731161049474,0.061172608386507,0.20313459701751696,0,30,464.1907524217927,82747.41500000001,51892.419599999994,41351.2738562901,10541.145743709898,2773.3385140552473,630.7306533502424,45336.28019476393,12369.792821422918,11369.532185352582,1199.9999999999995,0.6492826388888889,0.8126275506225139,9.094947017729282e-13,0.0,causal_sequential_exact_plan
157,2025-06-07,1199.9999999999995,24902.34743302612,27615.01482204618,21404.744594999844,2050.9469895572615,23455.691584557106,0.007728354574404955,0.07834776572501508,0.11841816228555742,0,30,642.6649246066063,83156.75975,52030.246583333326,45868.92039967059,6161.326183662735,3365.5466961482753,246.8646629665393,42956.5114589313,14204.871968914224,11505.946294820526,1200.0000000000034,0.6502881944444445,0.718044633060305,1.8189894035458565e-12,7.275957614183426e-12,causal_sequential_exact_plan
158,2025-06-08,1200.0000000000034,57964.988929072846,63902.13080498923,72258.06985780055,139.30712083416182,72397.37697863471,0.0003214369348262388,0.19989525674721184,0.1948119374675169,0,30,41.2297341706967,128266.94665,63082.023383333326,50792.89218865495,12289.131194678372,20798.402615021998,251.42436484880852,104046.50392141982,29283.432707235195,23719.580492860518,1200.0,0.7970791666666668,0.6568397141527775,9.094947017729282e-13,0.0,causal_sequential_exact_plan
159,2025-06-09,1200.0,59470.71505217127,66877.58469659535,57413.35515017243,2901.159406744867,60314.5145569173,0.0055795264952415964,0.0610252013442035,0.059857307537623465,0,30,715.1233802266091,128169.18798333332,57236.47525,53810.45394859118,3426.021301408824,5051.684158283592,0.0,82780.29481279914,21500.0,17415.0,1200.0,0.81925625,0.8052240647745887,9.094947017729282e-13,0.0,causal_sequential_exact_plan
160,2025-06-10,1200.0,65953.10150456832,71614.32969016505,66722.46605401258,53.279923676724856,66775.74597768931,0.00017572682747368486,0.15493014616386536,0.07596876022693452,0,30,22.390144415257055,127414.49178333333,55796.047549999996,51557.29099206341,4238.756557936587,14665.840780947074,0.0,94660.98847822307,21896.51079169126,17736.173741269922,1200.0,0.8168180555555556,0.8021739230599819,2.2737367544323206e-13,1.4551915228366852e-11,causal_sequential_exact_plan
161,2025-06-11,1200.0,60476.019022885324,80326.22097296843,57836.4947843226,7607.673978750425,65444.16876307302,0.011559549363174049,0.062226587170770356,0.007171761289960222,0,30,1482.35820161143,128236.67731666667,52152.23099999999,51778.20764852913,374.0233514708634,5246.1533641129845,0.0,84307.26483063908,21500.0,17415.0,1200.0,0.8316965277777778,0.817479367511765,2.2737367544323206e-13,1.4551915228366852e-11,causal_sequential_exact_plan
162,2025-06-12,1200.0,61964.41970889142,69754.1385731074,59513.82996443156,2377.948245072594,61891.778209504155,0.004011535763300367,0.07942691600318097,0.05208728796602141,0,30,512.3606205362028,127721.81298333334,55269.42154999999,52390.58727400971,2878.834275990279,6821.475342116682,0.0,85883.67376423742,22333.333333333336,18090.000000000004,1200.0,0.8219833333333333,0.816814863743576,2.2737367544323206e-13,1.4551915228366852e-11,causal_sequential_exact_plan
163,2025-06-13,1200.0,32060.01101268558,36716.278591612805,24698.588135465434,2668.1722770657984,27366.760412531232,0.007821048725341135,0.1579680940593742,0.17432845100729064,0,30,640.4624766166276,81889.59039999999,53544.276699999995,44209.985882583234,9334.290817416762,7662.267620377182,1222.6919166666676,48505.15964000444,13584.516116633968,11003.458054473516,1200.0,0.6400291666666666,0.8319378420666614,8.071765478234738e-12,7.275957614183426e-12,causal_sequential_exact_plan
164,2025-06-14,1200.0,20996.294214660953,22783.304913350494,20160.029108031093,1167.3410919455853,21327.370199976678,0.004670497773756325,0.05628642966752967,0.1550100504964051,0,30,384.1631871978209,82253.15711666667,56059.81436666666,47369.97971087057,8689.834655796094,2257.3176769752495,321.7311695438012,40104.119062244295,15926.610511194554,12900.554514067582,1200.0000000000075,0.6368673611111111,0.6466413338313735,8.640199666842818e-12,7.275957614183426e-12,causal_sequential_exact_plan
165,2025-06-15,1200.0000000000075,67292.27543724957,75858.60330386758,67814.41174126464,0.0,67814.41174126464,0.0,0.18073055550166933,0.07200811334688086,0,30,0.0,127368.88451666664,56741.91018333333,52656.032283333334,4085.8778999999995,17490.075320335993,11.38530000000003,96774.31285366931,23999.999999999996,19439.999999999996,1200.0000000000036,0.8178270833333333,0.7957417415681373,7.958078640513122e-12,0.0,causal_sequential_exact_plan
166,2025-06-16,1200.0000000000036,61482.77496693462,77383.79115669928,60854.16051935339,1356.5830315776136,62210.743550931,0.002977436708586641,0.08579937446138072,0.06226090903528634,0,30,379.9763996660337,127618.63201666667,54924.57919999999,51504.92497062742,3419.6542293725797,7519.370971960373,0.0,87638.99526266275,23083.650759627177,18697.757115298016,1200.0000000000018,0.8232416666666666,0.8016898880528653,5.547917680814862e-11,4.0671466194908135e-11,causal_sequential_exact_plan
167,2025-06-17,1200.0000000000018,63032.12857072153,80780.24603773844,61413.482939450376,4671.035720701606,66084.51866015198,0.0072421932624093695,0.07687691769359944,0.06634482190920864,0,30,922.016331389635,127311.75459999999,52674.743383333334,49180.04691445282,3494.696468880516,6779.020842219982,0.0,88180.18523113063,22060.384393437358,17868.911358684258,1200.0000000000055,0.8286263888888888,0.8144100645919696,1.750777300912887e-11,1.0186340659856796e-10,causal_sequential_exact_plan
168,2025-06-18,1200.0000000000055,67528.3869635771,79738.95601711681,68406.24176755411,171.2068537457772,68577.44862129989,0.0003691663861153683,0.16342805474624136,0.10219097399499902,0,30,46.85056602889591,126909.07891666667,55980.68801666667,50259.966983333325,5720.721033333337,15824.47805057678,0.0,96828.40608454787,23166.666666666664,18765.000000000004,1199.9999999999982,0.82005,0.8013853388774336,1.8189894035458565e-12,5.820766091346741e-11,causal_sequential_exact_plan
169,2025-06-19,1199.9999999999982,62477.829211553646,81944.31122302091,59139.29064512544,1223.9800085966626,60363.2706537221,0.0020190068942556607,0.10013736327521781,0.0906211256012923,0,30,257.1186440481253,127349.06689999998,59089.562699999995,53734.800016837864,5354.762683162136,8644.212479603324,0.0,86323.5479432941,22748.35381356193,18426.16658898516,1200.0000000000036,0.8079104166666666,0.8216481500030836,4.547473508864641e-13,0.0,causal_sequential_exact_plan
170,2025-06-20,1200.0000000000036,27032.82664798463,37779.846532742646,20479.61352743344,256.8359723820602,20736.449499815502,0.0016455090221844718,0.12841986474105635,0.16401201561653717,0,30,133.5117967074757,81137.07971666666,58736.49886666666,49103.00729728622,9633.49156938045,5186.104839911718,807.0494974293965,40383.97681206792,13106.641326599201,10616.379474545367,1199.9999999999918,0.6213069444444445,0.8113730996179938,9.094947017729282e-12,5.4569682106375694e-11,causal_sequential_exact_plan
171,2025-06-21,1199.9999999999918,21458.338800167334,26891.149711683018,21423.947616258145,784.0871081153595,22208.034724373505,0.0031508137937616663,0.21932265433769493,0.1796078737635078,0,30,256.50165349528356,81408.0648,62073.3244,50924.46658708353,11148.857812916469,9533.188353796191,1144.4474843657458,43466.500907461086,13482.992157252378,10921.223647374418,1200.0000000000023,0.6095256944444445,0.6067914469475338,9.094947017729282e-13,0.0,causal_sequential_exact_plan
172,2025-06-22,1200.0000000000023,51852.66369948133,61168.87369455415,51373.44865276433,9380.45335755756,60753.90201032189,0.016305925612987344,0.04445002898536554,0.060363518852617856,0,30,2063.3430531206113,126539.46191666665,59082.12081666666,55515.71610289716,3566.404713769504,3398.429438639354,0.0,76455.05562568322,21559.070665236704,17462.847238841736,1200.0000000000018,0.8074916666666668,0.7768043967992391,2.2737367544323206e-13,0.0,causal_sequential_exact_plan
173,2025-06-23,1200.0000000000018,57280.118158447585,62519.07011753643,54406.0365033547,1551.7439991848955,55957.780502539594,0.00291349494781963,0.08406067680173729,0.04984962500055971,0,30,369.1132186631496,126690.87308333332,59629.587083333325,56657.07452829094,2972.512555042385,6787.930044576322,21.646533333333423,80750.36155830754,22505.787600098247,18229.687956079582,1200.0000000000018,0.8048722222222222,0.8157572487002034,9.094947017729282e-13,0.0,causal_sequential_exact_plan
174,2025-06-24,1200.0000000000018,56286.58682700704,77502.04858898786,54401.47531406059,22869.063347007523,77270.53866106812,0.038143730797189676,0.03254305602190653,0.00659080715364307,0,30,4848.558141180626,127112.84501666666,50844.05276666667,50508.94941997191,335.1033466947524,2557.3094677893314,45.22771666666699,78582.33922677282,22234.024141066813,18009.55955426412,1200.0,0.8405347222222221,0.8088096021175996,1.34718902700115e-11,1.34718902700115e-11,causal_sequential_exact_plan
175,2025-06-25,1200.0,60682.32680643332,80031.25841213782,58375.50812104423,1054.7810121596203,59430.28913320385,0.002169689484848942,0.07746306149859837,0.07507361131604078,0,30,274.05436500477845,126310.40843333333,55872.98706666667,51678.40015255756,4194.586914109107,6626.924234046294,4.596733333333418,85549.47488315063,24000.000000000004,19440.0,1200.0,0.8163465277777777,0.8081819159890226,9.094947017729282e-13,4.3655745685100555e-11,causal_sequential_exact_plan
176,2025-06-26,1200.0,56845.31498056858,65758.89346169963,53203.92111870848,2542.355509937446,55746.27662864592,0.004446193899327251,0.07646766217361592,0.039664068453837166,0,30,563.3214086496209,126697.44536666665,59150.061533333326,56803.92944362651,2346.1320897068135,6105.90665851137,0.0,79849.52704122457,23228.557201698313,18815.131333375633,1200.0000000000018,0.8059743055555556,0.8036742234952636,1.8189894035458565e-12,0.0,causal_sequential_exact_plan
177,2025-06-27,1200.0000000000018,25054.29139379455,33202.13410252582,19428.007835709173,185.22518180590396,19613.23301751508,0.0010426748737557081,0.10680484364674736,0.21652669531103613,0,30,82.95860686271823,79563.255,59791.60913333333,46845.1296003635,12946.479532969832,4259.526190001523,549.6492809260064,39881.39530534524,12826.594956020737,10389.5419143768,1200.0,0.6051201388888889,0.7770207182756055,1.0231815394945443e-12,3.637978807091713e-12,causal_sequential_exact_plan
178,2025-06-28,1200.0,18175.62653512089,18765.803655836437,17833.975220807348,1616.3180778604676,19450.293298667817,0.006086098847966199,0.09704576236250691,0.16493367613137377,0,30,490.9143052932217,80661.5728,58884.64668333333,49172.585438154056,9712.061245179273,3667.2172759266996,396.7154531343068,37788.535909771046,14350.158548196425,11623.628424039103,1200.0000000000045,0.6229888888888888,0.6087762197799665,9.094947017729282e-13,7.275957614183426e-12,causal_sequential_exact_plan
179,2025-06-29,1200.0000000000045,62001.17523586672,70459.04749609536,62123.29585372665,1897.9696753522885,64021.26552907894,0.0036670172009416625,0.11738481291921117,0.10505029466219097,0,30,463.45526750173843,126384.80871666667,57117.04018333333,51116.87828184196,6000.161901491369,10556.238603260943,14.068333333333385,89928.48683522765,23966.867006896948,19413.162275586532,1200.0000000000036,0.8118270833333334,0.8057172867957068,1.8189894035458565e-12,1.4551915228366852e-11,causal_sequential_exact_plan
180,2025-06-30,1200.0000000000036,61940.83061315823,71069.43112471468,61931.72255998675,2256.6496754738896,64188.37223546064,0.004460195619754669,0.13306459268504706,0.09010417106760898,0,30,561.7496875856203,125947.32058333333,56069.6366,51017.52847209493,5052.1081279050695,12117.264855317882,17.721666666666692,91063.02894563733,23999.999999999996,19440.0,1200.0,0.8101881944444445,0.7962826921131578,9.094947017729282e-13,7.275957614183426e-12,causal_sequential_exact_plan
181,2025-07-01,1200.0,59929.15800815671,77805.89691069814,61664.234638178925,23278.84191324869,84943.07655142761,0.0397095376068277,0.03240065388802165,0.059862245465390394,0,30,5620.76000555984,141546.85106666666,62680.30703333333,58928.12310785789,3752.183925475436,2720.4915019536966,0.0,83964.09255676929,22345.437376666683,18099.80427510001,1200.0000000000018,0.8907618055555555,0.8175744469685442,2.2737367544323206e-13,2.9103830456733704e-11,causal_sequential_exact_plan
182,2025-07-02,1200.0000000000018,66580.03864874855,79205.68046264914,72227.69687868137,924.8841853125182,73152.58106399389,0.0023082512363164012,0.11466819989346114,0.12270271131219707,0,30,325.9219773948378,141198.65821666666,68293.89184999999,59914.04615394304,8379.845696056957,11082.60650700488,0.0,96649.34582824002,24252.890715296653,19644.841479390292,1200.0,0.8753215277777778,0.7801778025161153,9.094947017729282e-13,0.0,causal_sequential_exact_plan
183,2025-07-03,1200.0,61448.44281818142,76056.90331416404,63730.1043022193,15901.081805222853,79631.18610744215,0.02115688690693272,0.035710173690186295,0.01827042307305984,0,30,2995.0860907844485,141565.53863333334,61805.119699999996,60675.91401499989,1129.2056850001052,3046.3191199115045,0.0,85306.75729389353,22978.41919175284,18612.5195453198,1200.0,0.9014361111111112,0.8238568661746571,2.2737367544323206e-13,1.4551915228366852e-11,causal_sequential_exact_plan
184,2025-07-04,1200.0,32686.289755347305,42923.16817100946,25584.71879858784,6623.610603931009,32208.32940251885,0.025191952449829667,0.03914243724261299,0.19046091605317836,0,30,2413.264741302306,95795.06574999998,66914.19828333333,54169.65878132565,12744.539502007681,1713.2311260423744,290.51867982897807,43769.1479307589,13438.188934292177,10884.933036776667,1199.9999999999952,0.6903083333333333,0.8956887410494316,4.547473508864641e-12,7.275957614183426e-12,causal_sequential_exact_plan
185,2025-07-05,1199.9999999999952,22430.418339649397,25061.783070278423,24040.951599826774,5732.880031169074,29773.831630995846,0.014017594419883097,0.0355341211300067,0.16902847581797534,0,30,1343.9065155126132,95872.83489999999,67082.75493333332,55743.85911328123,11338.895820052096,1540.8251685546325,182.9580335016475,43361.84826176794,15015.767307923757,12162.771519418244,1199.9999999999968,0.68431875,0.6014598665046993,4.774847184307873e-12,7.275957614183426e-12,causal_sequential_exact_plan
186,2025-07-06,1199.9999999999968,47717.996295013785,63219.091505779455,65303.711315551795,18015.798057912765,83319.50937346456,0.022189539220026134,0.05703016403830473,0.037950233833293046,0,30,3134.152028812084,141244.57465,61450.5931,59118.528722660456,2332.064377339544,5050.161682738191,34.628333333333444,88552.46636404927,23556.749733948905,19080.967284498613,1199.9999999999964,0.8986708333333334,0.6274116411922951,3.183231456205249e-12,3.637978807091713e-11,causal_sequential_exact_plan
187,2025-07-07,1199.9999999999964,65179.16674861897,82205.00144475253,65534.62078663359,3094.124343525844,68628.74513015943,0.005198944214011925,0.0684995210445721,0.08890327747115573,0,30,735.6266607254793,141495.39415,68085.91138333332,62032.85071174433,6053.060671589003,6113.5545292988445,0.0,89249.59526827643,23205.9155865653,18796.791625117894,1200.0,0.8773902777777778,0.8417532377732129,9.094947017729282e-13,2.9103830456733704e-11,causal_sequential_exact_plan
188,2025-07-08,1200.0,75182.82923797544,95532.78469109468,73189.29258431583,344.33388407579446,73533.62646839162,0.0005366860974015134,0.13732853961310876,0.0704323775664948,0,30,75.82581709911693,141285.227,65713.83998333334,61085.45799428297,4628.381989050356,13468.87559561893,0.0,98077.76033710368,23604.9555414044,19120.013988537565,1200.0,0.8836034722222222,0.8755817510017629,2.2737367544323206e-13,4.3655745685100555e-11,causal_sequential_exact_plan
189,2025-07-09,1200.0,71312.54897648,82757.84353006665,71697.47311994896,302.72191749415606,72000.19503744312,0.0005673378936704349,0.12091963687132744,0.08692171529370273,0,30,79.7624344254302,140590.70496666664,66531.97995,60748.90613085976,5783.073819140238,11584.732951717711,0.0,95805.22445701036,23465.553178479895,19007.098074568712,1200.0,0.8791770833333333,0.8541540984602172,2.2737367544323206e-13,7.275957614183426e-11,causal_sequential_exact_plan
190,2025-07-10,1200.0,70106.86811277797,89515.03074112549,68120.21621864794,493.5143052570993,68613.73052390503,0.0009969157611020906,0.09290911582318272,0.08062539243612754,0,30,140.0303191292544,140463.54225,67609.91886666667,62158.84262546692,5451.076241199744,8453.732016915399,0.0,90989.2634540175,23004.5375352541,18633.675403555826,1200.0,0.8775076388888888,0.8756079330291153,2.2737367544323206e-13,7.275957614183426e-11,causal_sequential_exact_plan
191,2025-07-11,1200.0,38132.25729038753,48656.610502989904,29724.23452055623,1875.4767091939816,31599.711229750214,0.004747107023695884,0.15467854097264408,0.11169454654923512,0,30,449.74608617623267,94741.0884,62222.31125,55272.41840968588,6949.892840314121,7792.7003084090275,901.6960977542077,50379.97035275383,14035.000223435292,11368.350180982585,1200.0000000000007,0.7069465277777778,0.8858004751386694,4.547473508864641e-13,0.0,causal_sequential_exact_plan
192,2025-07-12,1200.0000000000007,26312.935333247136,30206.424090348453,26356.433211001255,891.9403457462314,27248.373556747487,0.003206766179374593,0.0650330994012579,0.14000638511432767,0,30,305.6637287165566,95318.37109999999,64234.12776666666,55240.939737083805,8993.18802958286,3006.0142369502637,296.62278537858936,46222.83521200468,16570.687134085227,13422.25657860903,1200.0000000000005,0.6942819444444444,0.6666791455951435,3.410605131648481e-12,3.637978807091713e-12,causal_sequential_exact_plan
193,2025-07-13,1200.0000000000005,68030.66562319832,88640.95522724825,64491.735921338375,588.4853161119488,65080.22123745032,0.0009371194286716233,0.10490527563311212,0.08682910462395063,0,30,131.09679167381137,139893.36648333335,70625.64608333333,64493.28447042947,6132.361612903858,9311.934744762384,0.0,88765.17113714328,22022.374585004472,17838.12341385362,1200.0,0.8542875,0.8875774268643184,2.2737367544323206e-13,2.9103830456733704e-11,causal_sequential_exact_plan
194,2025-07-14,1200.0,64064.897458027706,78809.45799047172,63812.57549731795,641.0948210649512,64453.6703183829,0.000926878177092992,0.07727313198861582,0.06686669059587427,0,30,130.74768191910368,141062.42346666666,69254.74424999999,64623.90869393884,4630.835556061153,6750.83660295728,0.0,87363.31023766242,22656.35023103389,18351.643687137454,1200.0000000000018,0.8722152777777779,0.8388921062251156,4.547473508864641e-13,5.820766091346741e-11,causal_sequential_exact_plan
195,2025-07-15,1200.0000000000018,71030.8586521692,90653.16497573015,69721.08094060182,763.9315596183858,70485.01250022021,0.0016020973498851038,0.1114372958155296,0.09956328620665686,0,30,223.56493529755238,139545.16266666667,66796.11208333334,60145.671658488485,6650.440424844848,10490.328121068853,0.0,94136.59981873815,23528.134867308832,19057.789242520157,1200.0,0.8721083333333334,0.8646712631221553,9.094947017729282e-13,2.9103830456733704e-11,causal_sequential_exact_plan
196,2025-07-16,1200.0,64559.06839518659,79046.06962138842,64167.86958224974,2471.854118111522,66639.72370036127,0.004262340029401821,0.05823111516785557,0.07838670901277037,0,30,598.2844893809913,140365.26538333332,68230.702,62882.32181658894,5348.380183411049,5012.970095107043,0.0,86087.48227913512,22051.858456129845,17862.005349465177,1200.0000000000018,0.8758020833333333,0.8609275993605077,9.094947017729282e-13,4.3655745685100555e-11,causal_sequential_exact_plan
197,2025-07-17,1200.0000000000018,65487.277471440524,84342.94079401444,64888.01139945197,3091.0766741095567,67979.08807356152,0.00472245090371722,0.08808093816191825,0.0592608288458374,0,30,659.1085023886302,139569.15928333334,66848.74321666667,62887.231286344446,3961.5119303222173,7745.725883267791,0.0,87938.73050067775,21948.34275163,17778.1576288203,1200.0000000000036,0.8748208333333334,0.8545784921552535,2.2737367544323206e-13,2.9103830456733704e-11,causal_sequential_exact_plan
198,2025-07-18,1200.0000000000036,34801.39423958722,37833.87569256448,27725.17732590489,135.58715468565904,27860.764480590547,0.0003507256508537401,0.13110197413711716,0.11728309796813001,0,30,32.86231770681138,93698.0732,62423.8251,55102.56550525128,7321.259594748713,6353.034290671687,894.392365483801,48458.72331431993,13940.26990064498,11291.61861952244,1200.0,0.6942027777777777,0.8540937604224182,9.094947017729282e-13,0.0,causal_sequential_exact_plan
199,2025-07-19,1200.0,28258.663754793175,36952.9908149642,27674.79177402233,39.259948716559926,27714.051722738892,0.00014138114329115636,0.10615153493518707,0.18096319515694362,0,30,13.369640291694168,94564.52240000002,67381.70335,55188.095016666666,12193.60833333333,5094.243159592636,685.8120999507398,47990.29201700218,14985.152707458814,12137.973693041638,1200.0000000000018,0.6802993055555555,0.671889975861252,4.547473508864641e-13,3.637978807091713e-12,causal_sequential_exact_plan
200,2025-07-20,1200.0000000000018,65638.14879477561,82426.69396096624,64758.111510121045,2353.417277011845,67111.52878713289,0.004459650993651069,0.08999277255308433,0.06677902268301729,0,30,618.7789780803862,138750.53876666666,66660.56055,62209.033464968896,4451.527085031097,7943.513111218689,0.0,88268.34517775329,23168.977594301177,18766.871851383956,1200.0000000000036,0.8676124999999999,0.856459493795509,4.547473508864641e-13,0.0,causal_sequential_exact_plan
201,2025-07-21,1200.0000000000036,68418.78877002255,83242.29640990857,68271.92295755575,1305.8799773673984,69577.80293492315,0.00201275151816566,0.10160079949982581,0.06631111730536957,0,30,278.6509957315849,138442.8198,64453.070449999985,60179.11533469879,4273.955115301198,9316.690717594696,0.0,91698.99019948824,23143.400064862777,18746.154052538855,1200.0,0.8791791666666667,0.8642165279616197,9.094947017729282e-13,0.0,causal_sequential_exact_plan
202,2025-07-22,1200.0,67960.23553709728,85107.14186961914,65970.4379950464,2092.8257351732805,68063.26373021968,0.0033019042033422693,0.0984179668578331,0.05028437717576596,0,30,460.6646987554548,139514.85881666664,65719.71419999999,62415.03930328366,3304.6748967163417,8839.531893723515,0.0,89816.24164714164,22829.23651995031,18491.681581159748,1200.0000000000073,0.8751333333333333,0.864079233444861,7.275957614183426e-12,4.3655745685100555e-11,causal_sequential_exact_plan
203,2025-07-23,1200.0000000000073,67670.09603667726,85627.0782984319,67346.68224120239,2179.7303226733893,69526.41256387578,0.00352039714888266,0.10636953924301851,0.056520826112758625,0,30,490.919500873051,139450.03365,65233.48653333333,61546.43598425381,3687.0505490795144,9717.093344521763,0.0,91352.21806612778,22223.402930173153,18000.956373440258,1200.0,0.8755840277777778,0.8524451568719087,9.094947017729282e-13,0.0,causal_sequential_exact_plan
204,2025-07-24,1200.0,65932.13184884281,77079.22356491801,65191.46870475906,3559.9575535282615,68751.42625828732,0.005334624759442591,0.07469485968982793,0.07074908933733935,0,30,740.9912087058901,138902.21751666663,65285.74551666666,60666.83847465321,4618.907042013452,6610.372805855958,0.0,88498.36298382081,23124.222866617336,18730.620521960045,1200.0,0.8774458333333334,0.8599062882149578,4.547473508864641e-13,0.0,causal_sequential_exact_plan
205,2025-07-25,1200.0,32610.149004176263,38941.325033244524,25969.04990864203,298.52911438376304,26267.579023025795,0.001263353442531515,0.10029330639960908,0.16915693319158892,0,30,116.67680464838531,92354.83968333332,65849.52011666667,54710.617241593485,11138.902875073174,4533.492822483799,620.2493797159025,45202.346848757086,13268.731628768073,10747.672619302142,1200.0000000000032,0.67696875,0.8424336211594686,1.4438228390645236e-11,7.275957614183426e-12,causal_sequential_exact_plan
206,2025-07-26,1200.0000000000032,26304.9784337815,30964.385575699274,25679.51596181844,824.135257012181,26503.651218830622,0.0034698644986607716,0.08774541775307226,0.1492136084200926,0,30,323.348657011881,93187.68993333331,64718.598366666665,55061.702772485616,9656.895594181044,3909.1657396272694,294.8507393401202,44551.22375311042,13392.467212143183,10847.89844183598,1200.0000000000039,0.6880090277777778,0.6736209117928114,4.206412995699793e-12,0.0,causal_sequential_exact_plan
207,2025-07-27,1200.0000000000039,60498.37297129612,69284.53227207653,61741.97160803153,5707.869769401498,67449.84137743303,0.009363087429551524,0.06839008097346072,0.03517223695994266,0,30,1293.1378427133718,138110.19628333332,64425.00648333333,62159.03488915569,2265.971594177642,5788.416620164007,0.0,84638.24779517727,22062.145387099983,17870.337763550982,1200.0000000000018,0.87713125,0.8193259810156963,2.2737367544323206e-13,2.9103830456733704e-11,causal_sequential_exact_plan
208,2025-07-28,1200.0000000000018,67766.05207841833,85070.31622033725,66798.61286794524,4585.657403209445,71384.27027115469,0.006904522589339013,0.06757837641392934,0.04128421460875156,0,30,954.405242184657,138228.99843333333,60274.121199999994,57785.75144502529,2488.369754974702,6077.203555484958,0.0,89928.22671946166,22958.849567649075,18596.668149795754,1200.0,0.8862368055555556,0.8678582710282614,9.094947017729282e-13,0.0,causal_sequential_exact_plan
209,2025-07-29,1200.0,70249.44576077748,83174.89444573535,69633.77050458983,1154.4156828929886,70788.18618748282,0.0017621760631084035,0.10476959271330819,0.06421484164888554,0,30,243.73493301952993,138314.74511666666,62245.49916666666,58248.414294323324,3997.0848723433364,9872.568137602553,0.0,94231.23524606874,23874.059048117746,19337.987828975376,1200.0,0.8846277777777778,0.8514243871323404,4.547473508864641e-13,5.820766091346741e-11,causal_sequential_exact_plan
210,2025-07-30,1200.0,66401.00642505214,77792.24534621161,65142.457624908544,1861.1624894337324,67003.62011434228,0.0029273030804021416,0.06785210819098185,0.05730114197200662,0,30,405.21006840840533,138424.36443333334,64321.11038333333,60635.437305460844,3685.6730778724923,5941.976070265128,0.0,87572.4605864917,22351.40766717095,18104.640210408466,1200.0000000000018,0.8796965277777778,0.8597646308616921,6.821210263296962e-12,1.4551915228366852e-11,causal_sequential_exact_plan
